"","site_name","datetime","salinity"
"5079","YRK",2023-09-23 08:00:00,22.61
"5080","YRK",2023-09-23 08:15:00,22.59
"5081","YRK",2023-09-23 08:30:00,22.57
"5082","YRK",2023-09-23 08:45:00,22.6
"5083","YRK",2023-09-23 09:00:00,22.59
"5084","YRK",2023-09-23 09:15:00,22.54
"5085","YRK",2023-09-23 09:30:00,22.5
"5086","YRK",2023-09-23 09:45:00,22.47
"5087","YRK",2023-09-23 10:00:00,22.47
"5088","YRK",2023-09-23 10:15:00,22.44
"5089","YRK",2023-09-23 10:30:00,22.41
"5090","YRK",2023-09-23 10:45:00,22.38
"5091","YRK",2023-09-23 11:00:00,22.39
"5092","YRK",2023-09-23 11:15:00,22.33
"5093","YRK",2023-09-23 11:30:00,22.24
"5094","YRK",2023-09-23 11:45:00,22.23
"5095","YRK",2023-09-23 12:00:00,22.4
"5096","YRK",2023-09-23 12:15:00,22.4
"5097","YRK",2023-09-23 12:30:00,22.35
"5098","YRK",2023-09-23 12:45:00,22.35
"5099","YRK",2023-09-23 13:00:00,22.34
"5100","YRK",2023-09-23 13:15:00,22.3
"5101","YRK",2023-09-23 13:30:00,22.25
"5102","YRK",2023-09-23 13:45:00,22.15
"5103","YRK",2023-09-23 14:00:00,22.16
"5104","YRK",2023-09-23 14:15:00,22.07
"5105","YRK",2023-09-23 14:30:00,22.05
"5106","YRK",2023-09-23 14:45:00,22.03
"5107","YRK",2023-09-23 15:00:00,22.02
"5108","YRK",2023-09-23 15:15:00,22.01
"5109","YRK",2023-09-23 15:30:00,22.05
"5110","YRK",2023-09-23 15:45:00,22.06
"5111","YRK",2023-09-23 16:00:00,22
"5112","YRK",2023-09-23 16:15:00,21.95
"5113","YRK",2023-09-23 16:30:00,21.96
"5114","YRK",2023-09-23 16:45:00,21.95
"5115","YRK",2023-09-23 17:00:00,22
"5116","YRK",2023-09-23 17:15:00,21.99
"5117","YRK",2023-09-23 17:30:00,21.96
"5118","YRK",2023-09-23 17:45:00,21.99
"5119","YRK",2023-09-23 18:00:00,21.96
"5120","YRK",2023-09-23 18:15:00,21.92
"5121","YRK",2023-09-23 18:30:00,21.95
"5122","YRK",2023-09-23 18:45:00,21.99
"5123","YRK",2023-09-23 19:00:00,22
"5124","YRK",2023-09-23 19:15:00,22
"5125","YRK",2023-09-23 19:30:00,22
"5126","YRK",2023-09-23 19:45:00,21.97
"5127","YRK",2023-09-23 20:00:00,21.96
"5128","YRK",2023-09-23 20:15:00,21.99
"5129","YRK",2023-09-23 20:30:00,21.93
"5130","YRK",2023-09-23 20:45:00,21.89
"5131","YRK",2023-09-23 21:00:00,21.92
"5132","YRK",2023-09-23 21:15:00,21.95
"5133","YRK",2023-09-23 21:30:00,21.92
"5134","YRK",2023-09-23 21:45:00,21.89
"5135","YRK",2023-09-23 22:00:00,22.13
"5136","YRK",2023-09-23 22:15:00,22.09
"5137","YRK",2023-09-23 22:30:00,21.93
"5138","YRK",2023-09-23 22:45:00,21.94
"5139","YRK",2023-09-23 23:00:00,21.96
"5140","YRK",2023-09-23 23:15:00,21.96
"5141","YRK",2023-09-23 23:30:00,21.95
"5142","YRK",2023-09-23 23:45:00,21.97
"5143","YRK",2023-09-24,21.96
"5144","YRK",2023-09-24 00:15:00,21.89
"5145","YRK",2023-09-24 00:30:00,21.89
"5146","YRK",2023-09-24 00:45:00,22.05
"5147","YRK",2023-09-24 01:00:00,22.04
"5148","YRK",2023-09-24 01:15:00,22.16
"5149","YRK",2023-09-24 01:30:00,22.13
"5150","YRK",2023-09-24 01:45:00,22.15
"5151","YRK",2023-09-24 02:00:00,22.16
"5152","YRK",2023-09-24 02:15:00,22.14
"5153","YRK",2023-09-24 02:30:00,22.14
"5154","YRK",2023-09-24 02:45:00,22.11
"5155","YRK",2023-09-24 03:00:00,22.13
"5156","YRK",2023-09-24 03:15:00,22.08
"5157","YRK",2023-09-24 03:30:00,22.03
"5158","YRK",2023-09-24 03:45:00,22.02
"5159","YRK",2023-09-24 04:00:00,22.06
"5160","YRK",2023-09-24 04:15:00,22.01
"5161","YRK",2023-09-24 04:30:00,21.97
"5162","YRK",2023-09-24 04:45:00,21.99
"5163","YRK",2023-09-24 05:00:00,21.9
"5164","YRK",2023-09-24 05:15:00,21.89
"5165","YRK",2023-09-24 05:30:00,21.87
"5166","YRK",2023-09-24 05:45:00,21.88
"5167","YRK",2023-09-24 06:00:00,21.89
"5168","YRK",2023-09-24 06:15:00,21.93
"5169","YRK",2023-09-24 06:30:00,22.15
"5170","YRK",2023-09-24 06:45:00,22.24
"5171","YRK",2023-09-24 07:00:00,22.26
"5172","YRK",2023-09-24 07:15:00,22.26
"5173","YRK",2023-09-24 07:30:00,22.29
"5174","YRK",2023-09-24 07:45:00,22.36
"5175","YRK",2023-09-24 08:00:00,22.41
"5176","YRK",2023-09-24 08:15:00,22.47
"5177","YRK",2023-09-24 08:30:00,22.45
"5178","YRK",2023-09-24 08:45:00,22.47
"5179","YRK",2023-09-24 09:00:00,22.55
"5180","YRK",2023-09-24 09:15:00,22.56
"5181","YRK",2023-09-24 09:30:00,22.56
"5182","YRK",2023-09-24 09:45:00,22.55
"5183","YRK",2023-09-24 10:00:00,22.55
"5184","YRK",2023-09-24 10:15:00,22.56
"5185","YRK",2023-09-24 10:30:00,22.57
"5186","YRK",2023-09-24 10:45:00,22.58
"5187","YRK",2023-09-24 11:00:00,22.58
"5188","YRK",2023-09-24 11:15:00,22.58
"5189","YRK",2023-09-24 11:30:00,22.58
"5190","YRK",2023-09-24 11:45:00,22.57
"5191","YRK",2023-09-24 12:00:00,22.55
"5192","YRK",2023-09-24 12:15:00,22.55
"5193","YRK",2023-09-24 12:30:00,22.55
"5194","YRK",2023-09-24 12:45:00,22.54
"5195","YRK",2023-09-24 13:00:00,22.53
"5196","YRK",2023-09-24 13:15:00,22.53
"5197","YRK",2023-09-24 13:30:00,22.53
"5198","YRK",2023-09-24 13:45:00,22.55
"5199","YRK",2023-09-24 14:00:00,22.49
"5200","YRK",2023-09-24 14:15:00,22.45
"5201","YRK",2023-09-24 14:30:00,22.35
"5202","YRK",2023-09-24 14:45:00,22.3
"5203","YRK",2023-09-24 15:00:00,22.16
"5204","YRK",2023-09-24 15:15:00,22.15
"5205","YRK",2023-09-24 15:30:00,22.24
"5206","YRK",2023-09-24 15:45:00,22.28
"5207","YRK",2023-09-24 16:00:00,22.28
"5208","YRK",2023-09-24 16:15:00,22.18
"5209","YRK",2023-09-24 16:30:00,22.16
"5210","YRK",2023-09-24 16:45:00,22.11
"5211","YRK",2023-09-24 17:00:00,22.1
"5212","YRK",2023-09-24 17:15:00,22.07
"5213","YRK",2023-09-24 17:30:00,22.06
"5214","YRK",2023-09-24 17:45:00,22.08
"5215","YRK",2023-09-24 18:00:00,22.08
"5216","YRK",2023-09-24 18:15:00,22.1
"5217","YRK",2023-09-24 18:30:00,22.12
"5218","YRK",2023-09-24 18:45:00,22.1
"5219","YRK",2023-09-24 19:00:00,22.09
"5220","YRK",2023-09-24 19:15:00,22.09
"5221","YRK",2023-09-24 19:30:00,22.09
"5222","YRK",2023-09-24 19:45:00,22.15
"5223","YRK",2023-09-24 20:00:00,22.3
"5224","YRK",2023-09-24 20:15:00,22.36
"5225","YRK",2023-09-24 20:30:00,22.37
"5226","YRK",2023-09-24 20:45:00,22.37
"5227","YRK",2023-09-24 21:00:00,22.37
"5228","YRK",2023-09-24 21:15:00,22.38
"5229","YRK",2023-09-24 21:30:00,22.47
"5230","YRK",2023-09-24 21:45:00,22.51
"5231","YRK",2023-09-24 22:00:00,22.49
"5232","YRK",2023-09-24 22:15:00,22.48
"5233","YRK",2023-09-24 22:30:00,22.51
"5234","YRK",2023-09-24 22:45:00,22.51
"5235","YRK",2023-09-24 23:00:00,22.51
"5236","YRK",2023-09-24 23:15:00,22.49
"5237","YRK",2023-09-24 23:30:00,22.51
"5238","YRK",2023-09-24 23:45:00,22.5
"5239","YRK",2023-09-25,22.46
"5240","YRK",2023-09-25 00:15:00,22.42
"5241","YRK",2023-09-25 00:30:00,22.35
"5242","YRK",2023-09-25 00:45:00,22.3
"5243","YRK",2023-09-25 01:00:00,22.25
"5244","YRK",2023-09-25 01:15:00,22.22
"5245","YRK",2023-09-25 01:30:00,22.25
"5246","YRK",2023-09-25 01:45:00,22.24
"5247","YRK",2023-09-25 02:00:00,22.26
"5248","YRK",2023-09-25 02:15:00,22.25
"5249","YRK",2023-09-25 02:30:00,22.26
"5250","YRK",2023-09-25 02:45:00,22.28
"5251","YRK",2023-09-25 03:00:00,22.29
"5252","YRK",2023-09-25 03:15:00,22.3
"5253","YRK",2023-09-25 03:30:00,22.32
"5254","YRK",2023-09-25 03:45:00,22.35
"5255","YRK",2023-09-25 04:00:00,22.31
"5256","YRK",2023-09-25 04:15:00,22.25
"5257","YRK",2023-09-25 04:30:00,22.21
"5258","YRK",2023-09-25 04:45:00,22.21
"5259","YRK",2023-09-25 05:00:00,22.18
"5260","YRK",2023-09-25 05:15:00,22.17
"5261","YRK",2023-09-25 05:30:00,22.19
"5262","YRK",2023-09-25 05:45:00,22.18
"5263","YRK",2023-09-25 06:00:00,22.18
"5264","YRK",2023-09-25 06:15:00,22.17
"5265","YRK",2023-09-25 06:30:00,22.17
"5266","YRK",2023-09-25 06:45:00,22.25
"5267","YRK",2023-09-25 07:00:00,22.24
"5268","YRK",2023-09-25 07:15:00,22.36
"5269","YRK",2023-09-25 07:30:00,22.39
"5270","YRK",2023-09-25 07:45:00,22.4
"5271","YRK",2023-09-25 08:00:00,22.47
"5272","YRK",2023-09-25 08:15:00,22.44
"5273","YRK",2023-09-25 08:30:00,22.38
"5274","YRK",2023-09-25 08:45:00,22.4
"5275","YRK",2023-09-25 09:00:00,22.4
"5276","YRK",2023-09-25 09:15:00,22.4
"5277","YRK",2023-09-25 09:30:00,22.39
"5278","YRK",2023-09-25 09:45:00,22.39
"5279","YRK",2023-09-25 10:00:00,22.39
"5280","YRK",2023-09-25 10:15:00,22.38
"5281","YRK",2023-09-25 10:30:00,22.52
"5282","YRK",2023-09-25 10:45:00,22.54
"5283","YRK",2023-09-25 11:00:00,22.55
"5284","YRK",2023-09-25 11:15:00,22.56
"5285","YRK",2023-09-25 11:30:00,22.56
"5286","YRK",2023-09-25 11:45:00,22.56
"5287","YRK",2023-09-25 12:00:00,22.57
"5288","YRK",2023-09-25 12:15:00,22.56
"5289","YRK",2023-09-25 12:30:00,22.51
"5290","YRK",2023-09-25 12:45:00,22.57
"5291","YRK",2023-09-25 13:00:00,22.61
"5292","YRK",2023-09-25 13:15:00,22.55
"5293","YRK",2023-09-25 13:30:00,22.7
"5294","YRK",2023-09-25 13:45:00,22.77
"5295","YRK",2023-09-25 14:00:00,22.82
"5296","YRK",2023-09-25 14:15:00,22.88
"5297","YRK",2023-09-25 14:30:00,23
"5298","YRK",2023-09-25 14:45:00,22.89
"5299","YRK",2023-09-25 15:00:00,22.59
"5300","YRK",2023-09-25 15:15:00,22.53
"5301","YRK",2023-09-25 15:30:00,22.36
"5302","YRK",2023-09-25 15:45:00,22.29
"5303","YRK",2023-09-25 16:00:00,22.28
"5304","YRK",2023-09-25 16:15:00,22.27
"5305","YRK",2023-09-25 16:30:00,22.28
"5306","YRK",2023-09-25 16:45:00,22.27
"5307","YRK",2023-09-25 17:00:00,22.25
"5308","YRK",2023-09-25 17:15:00,22.2
"5309","YRK",2023-09-25 17:30:00,22.25
"5310","YRK",2023-09-25 17:45:00,22.48
"5311","YRK",2023-09-25 18:00:00,22.5
"5312","YRK",2023-09-25 18:15:00,22.51
"5313","YRK",2023-09-25 18:30:00,22.52
"5314","YRK",2023-09-25 18:45:00,22.56
"5315","YRK",2023-09-25 19:00:00,22.58
"5316","YRK",2023-09-25 19:15:00,22.51
"5317","YRK",2023-09-25 19:30:00,22.46
"5318","YRK",2023-09-25 19:45:00,22.43
"5319","YRK",2023-09-25 20:00:00,22.41
"5320","YRK",2023-09-25 20:15:00,22.38
"5321","YRK",2023-09-25 20:30:00,22.36
"5322","YRK",2023-09-25 20:45:00,22.39
"5323","YRK",2023-09-25 21:00:00,22.4
"5324","YRK",2023-09-25 21:15:00,22.5
"5325","YRK",2023-09-25 21:30:00,22.51
"5326","YRK",2023-09-25 21:45:00,22.5
"5327","YRK",2023-09-25 22:00:00,22.5
"5328","YRK",2023-09-25 22:15:00,22.5
"5329","YRK",2023-09-25 22:30:00,22.51
"5330","YRK",2023-09-25 22:45:00,22.51
"5331","YRK",2023-09-25 23:00:00,22.5
"5332","YRK",2023-09-25 23:15:00,22.48
"5333","YRK",2023-09-25 23:30:00,22.75
"5334","YRK",2023-09-25 23:45:00,22.67
"5335","YRK",2023-09-26,22.64
"5336","YRK",2023-09-26 00:15:00,22.39
"5337","YRK",2023-09-26 00:30:00,22.41
"5338","YRK",2023-09-26 00:45:00,22.39
"5339","YRK",2023-09-26 01:00:00,22.38
"5340","YRK",2023-09-26 01:15:00,22.33
"5341","YRK",2023-09-26 01:30:00,22.7
"5342","YRK",2023-09-26 01:45:00,22.33
"5343","YRK",2023-09-26 02:00:00,22.36
"5344","YRK",2023-09-26 02:15:00,22.92
"5345","YRK",2023-09-26 02:30:00,23.15
"5346","YRK",2023-09-26 02:45:00,23.19
"5347","YRK",2023-09-26 03:00:00,23.2
"5348","YRK",2023-09-26 03:15:00,23.16
"5349","YRK",2023-09-26 03:30:00,23.05
"5350","YRK",2023-09-26 03:45:00,22.92
"5351","YRK",2023-09-26 04:00:00,23.13
"5352","YRK",2023-09-26 04:15:00,23.18
"5353","YRK",2023-09-26 04:30:00,22.91
"5354","YRK",2023-09-26 04:45:00,22.87
"5355","YRK",2023-09-26 05:00:00,22.69
"5356","YRK",2023-09-26 05:15:00,22.64
"5357","YRK",2023-09-26 05:30:00,22.44
"5358","YRK",2023-09-26 05:45:00,22.42
"5359","YRK",2023-09-26 06:00:00,22.76
"5360","YRK",2023-09-26 06:15:00,22.82
"5361","YRK",2023-09-26 06:30:00,22.87
"5362","YRK",2023-09-26 06:45:00,22.88
"5363","YRK",2023-09-26 07:00:00,22.83
"5364","YRK",2023-09-26 07:15:00,22.86
"5365","YRK",2023-09-26 07:30:00,22.82
"5366","YRK",2023-09-26 07:45:00,22.73
"5367","YRK",2023-09-26 08:00:00,22.66
"5368","YRK",2023-09-26 08:15:00,22.63
"5369","YRK",2023-09-26 08:30:00,22.59
"5370","YRK",2023-09-26 08:45:00,22.53
"5371","YRK",2023-09-26 09:00:00,22.54
"5372","YRK",2023-09-26 09:15:00,22.54
"5373","YRK",2023-09-26 09:30:00,22.55
"5374","YRK",2023-09-26 09:45:00,22.69
"5375","YRK",2023-09-26 10:00:00,22.74
"5376","YRK",2023-09-26 10:15:00,22.74
"5377","YRK",2023-09-26 10:30:00,22.79
"5378","YRK",2023-09-26 10:45:00,22.77
"5379","YRK",2023-09-26 11:00:00,22.67
"5380","YRK",2023-09-26 11:15:00,22.67
"5381","YRK",2023-09-26 11:30:00,22.68
"5382","YRK",2023-09-26 11:45:00,22.62
"5383","YRK",2023-09-26 12:00:00,22.6
"5384","YRK",2023-09-26 12:15:00,22.59
"5385","YRK",2023-09-26 12:30:00,22.6
"5386","YRK",2023-09-26 12:45:00,22.6
"5387","YRK",2023-09-26 13:00:00,22.55
"5388","YRK",2023-09-26 13:15:00,22.51
"5389","YRK",2023-09-26 13:30:00,22.49
"5390","YRK",2023-09-26 13:45:00,22.49
"5391","YRK",2023-09-26 14:00:00,22.48
"5392","YRK",2023-09-26 14:15:00,22.46
"5393","YRK",2023-09-26 14:30:00,22.46
"5394","YRK",2023-09-26 14:45:00,22.44
"5395","YRK",2023-09-26 15:00:00,22.37
"5396","YRK",2023-09-26 15:15:00,22.48
"5397","YRK",2023-09-26 15:30:00,22.42
"5398","YRK",2023-09-26 15:45:00,22.39
"5399","YRK",2023-09-26 16:00:00,22.54
"5400","YRK",2023-09-26 16:15:00,22.52
"5401","YRK",2023-09-26 16:30:00,22.45
"5402","YRK",2023-09-26 16:45:00,22.46
"5403","YRK",2023-09-26 17:00:00,22.54
"5404","YRK",2023-09-26 17:15:00,22.61
"5405","YRK",2023-09-26 17:30:00,22.58
"5406","YRK",2023-09-26 17:45:00,22.56
"5407","YRK",2023-09-26 18:00:00,22.55
"5408","YRK",2023-09-26 18:15:00,22.5
"5409","YRK",2023-09-26 18:30:00,22.48
"5410","YRK",2023-09-26 18:45:00,22.67
"5411","YRK",2023-09-26 19:00:00,22.69
"5412","YRK",2023-09-26 19:15:00,22.7
"5413","YRK",2023-09-26 19:30:00,22.7
"5414","YRK",2023-09-26 19:45:00,22.68
"5415","YRK",2023-09-26 20:00:00,22.67
"5416","YRK",2023-09-26 20:15:00,22.68
"5417","YRK",2023-09-26 20:30:00,22.67
"5418","YRK",2023-09-26 20:45:00,22.58
"5419","YRK",2023-09-26 21:00:00,22.6
"5420","YRK",2023-09-26 21:15:00,22.56
"5421","YRK",2023-09-26 21:30:00,22.58
"5422","YRK",2023-09-26 21:45:00,22.59
"5423","YRK",2023-09-26 22:00:00,22.61
"5424","YRK",2023-09-26 22:15:00,22.62
"5425","YRK",2023-09-26 22:30:00,22.62
"5426","YRK",2023-09-26 22:45:00,22.62
"5427","YRK",2023-09-26 23:00:00,22.67
"5428","YRK",2023-09-26 23:15:00,22.78
"5429","YRK",2023-09-26 23:30:00,22.73
"5430","YRK",2023-09-26 23:45:00,22.83
"5431","YRK",2023-09-27,22.77
"5432","YRK",2023-09-27 00:15:00,22.75
"5433","YRK",2023-09-27 00:30:00,22.75
"5434","YRK",2023-09-27 00:45:00,22.75
"5435","YRK",2023-09-27 01:00:00,22.74
"5436","YRK",2023-09-27 01:15:00,22.74
"5437","YRK",2023-09-27 01:30:00,22.72
"5438","YRK",2023-09-27 01:45:00,22.7
"5439","YRK",2023-09-27 02:00:00,22.74
"5440","YRK",2023-09-27 02:15:00,22.73
"5441","YRK",2023-09-27 02:30:00,22.69
"5442","YRK",2023-09-27 02:45:00,22.6
"5443","YRK",2023-09-27 03:00:00,22.6
"5444","YRK",2023-09-27 03:15:00,22.47
"5445","YRK",2023-09-27 03:30:00,22.41
"5446","YRK",2023-09-27 03:45:00,22.36
"5447","YRK",2023-09-27 04:00:00,22.35
"5448","YRK",2023-09-27 04:15:00,22.36
"5449","YRK",2023-09-27 04:30:00,22.37
"5450","YRK",2023-09-27 04:45:00,22.4
"5451","YRK",2023-09-27 05:00:00,22.66
"5452","YRK",2023-09-27 05:15:00,22.65
"5453","YRK",2023-09-27 05:30:00,22.89
"5454","YRK",2023-09-27 05:45:00,22.87
"5455","YRK",2023-09-27 06:00:00,22.74
"5456","YRK",2023-09-27 06:15:00,22.52
"5457","YRK",2023-09-27 06:30:00,22.47
"5458","YRK",2023-09-27 06:45:00,22.46
"5459","YRK",2023-09-27 07:00:00,22.48
"5460","YRK",2023-09-27 07:15:00,22.47
"5461","YRK",2023-09-27 07:30:00,22.43
"5462","YRK",2023-09-27 07:45:00,22.53
"5463","YRK",2023-09-27 08:00:00,22.64
"5464","YRK",2023-09-27 08:15:00,22.61
"5465","YRK",2023-09-27 08:30:00,22.77
"5466","YRK",2023-09-27 08:45:00,22.8
"5467","YRK",2023-09-27 09:00:00,22.66
"5468","YRK",2023-09-27 09:15:00,22.64
"5469","YRK",2023-09-27 09:30:00,22.66
"5470","YRK",2023-09-27 09:45:00,22.62
"5471","YRK",2023-09-27 10:00:00,22.62
"5472","YRK",2023-09-27 10:15:00,22.62
"5473","YRK",2023-09-27 10:30:00,22.63
"5474","YRK",2023-09-27 10:45:00,22.64
"5475","YRK",2023-09-27 11:00:00,22.66
"5476","YRK",2023-09-27 11:15:00,22.67
"5477","YRK",2023-09-27 11:30:00,22.85
"5478","YRK",2023-09-27 11:45:00,22.89
"5479","YRK",2023-09-27 12:00:00,22.9
"5480","YRK",2023-09-27 12:15:00,22.81
"5481","YRK",2023-09-27 12:30:00,22.87
"5482","YRK",2023-09-27 12:45:00,22.88
"5483","YRK",2023-09-27 13:00:00,22.89
"5484","YRK",2023-09-27 13:15:00,22.89
"5485","YRK",2023-09-27 13:30:00,22.9
"5486","YRK",2023-09-27 13:45:00,22.89
"5487","YRK",2023-09-27 14:00:00,22.86
"5488","YRK",2023-09-27 14:15:00,22.85
"5489","YRK",2023-09-27 14:30:00,22.84
"5490","YRK",2023-09-27 14:45:00,22.8
"5491","YRK",2023-09-27 15:00:00,22.75
"5492","YRK",2023-09-27 15:15:00,22.7
"5493","YRK",2023-09-27 15:30:00,22.59
"5494","YRK",2023-09-27 15:45:00,22.58
"5495","YRK",2023-09-27 16:00:00,22.58
"5496","YRK",2023-09-27 16:15:00,22.55
"5497","YRK",2023-09-27 16:30:00,22.5
"5498","YRK",2023-09-27 16:45:00,22.55
"5499","YRK",2023-09-27 17:00:00,22.55
"5500","YRK",2023-09-27 17:15:00,22.52
"5501","YRK",2023-09-27 17:30:00,22.57
"5502","YRK",2023-09-27 17:45:00,22.6
"5503","YRK",2023-09-27 18:00:00,22.64
"5504","YRK",2023-09-27 18:15:00,22.67
"5505","YRK",2023-09-27 18:30:00,22.66
"5506","YRK",2023-09-27 18:45:00,22.67
"5507","YRK",2023-09-27 19:00:00,22.68
"5508","YRK",2023-09-27 19:15:00,22.67
"5509","YRK",2023-09-27 19:30:00,22.65
"5510","YRK",2023-09-27 19:45:00,22.64
"5511","YRK",2023-09-27 20:00:00,22.57
"5512","YRK",2023-09-27 20:15:00,22.56
"5513","YRK",2023-09-27 20:30:00,22.56
"5514","YRK",2023-09-27 20:45:00,22.53
"5515","YRK",2023-09-27 21:00:00,22.54
"5516","YRK",2023-09-27 21:15:00,22.52
"5517","YRK",2023-09-27 21:30:00,22.55
"5518","YRK",2023-09-27 21:45:00,22.57
"5519","YRK",2023-09-27 22:00:00,22.64
"5520","YRK",2023-09-27 22:15:00,22.71
"5521","YRK",2023-09-27 22:30:00,22.79
"5522","YRK",2023-09-27 22:45:00,22.83
"5523","YRK",2023-09-27 23:00:00,22.86
"5524","YRK",2023-09-27 23:15:00,22.86
"5525","YRK",2023-09-27 23:30:00,22.86
"5526","YRK",2023-09-27 23:45:00,22.85
"5527","YRK",2023-09-28,22.83
"5528","YRK",2023-09-28 00:15:00,22.82
"5529","YRK",2023-09-28 00:30:00,22.89
"5530","YRK",2023-09-28 00:45:00,22.91
"5531","YRK",2023-09-28 01:00:00,22.91
"5532","YRK",2023-09-28 01:15:00,22.92
"5533","YRK",2023-09-28 01:30:00,22.89
"5534","YRK",2023-09-28 01:45:00,22.86
"5535","YRK",2023-09-28 02:00:00,22.83
"5536","YRK",2023-09-28 02:15:00,22.8
"5537","YRK",2023-09-28 02:30:00,22.72
"5538","YRK",2023-09-28 02:45:00,22.76
"5539","YRK",2023-09-28 03:00:00,22.74
"5540","YRK",2023-09-28 03:15:00,22.71
"5541","YRK",2023-09-28 03:30:00,22.72
"5542","YRK",2023-09-28 03:45:00,22.76
"5543","YRK",2023-09-28 04:00:00,22.78
"5544","YRK",2023-09-28 04:15:00,22.76
"5545","YRK",2023-09-28 04:30:00,22.68
"5546","YRK",2023-09-28 04:45:00,22.62
"5547","YRK",2023-09-28 05:00:00,22.66
"5548","YRK",2023-09-28 05:15:00,22.74
"5549","YRK",2023-09-28 05:30:00,22.8
"5550","YRK",2023-09-28 05:45:00,22.77
"5551","YRK",2023-09-28 06:00:00,22.69
"5552","YRK",2023-09-28 06:15:00,22.62
"5553","YRK",2023-09-28 06:30:00,22.64
"5554","YRK",2023-09-28 06:45:00,22.64
"5555","YRK",2023-09-28 07:00:00,22.64
"5556","YRK",2023-09-28 07:15:00,22.63
"5557","YRK",2023-09-28 07:30:00,22.62
"5558","YRK",2023-09-28 07:45:00,22.61
"5559","YRK",2023-09-28 08:00:00,22.61
"5560","YRK",2023-09-28 08:15:00,22.61
"5561","YRK",2023-09-28 08:30:00,22.6
"5562","YRK",2023-09-28 08:45:00,22.59
"5563","YRK",2023-09-28 09:00:00,22.59
"5564","YRK",2023-09-28 09:15:00,22.57
"5565","YRK",2023-09-28 09:30:00,22.54
"5566","YRK",2023-09-28 09:45:00,22.53
"5567","YRK",2023-09-28 10:00:00,22.56
"5568","YRK",2023-09-28 10:15:00,22.59
"5569","YRK",2023-09-28 10:30:00,22.65
"5570","YRK",2023-09-28 10:45:00,22.69
"5571","YRK",2023-09-28 11:00:00,22.79
"5572","YRK",2023-09-28 11:15:00,22.81
"5573","YRK",2023-09-28 11:30:00,22.82
"5574","YRK",2023-09-28 11:45:00,22.82
"5575","YRK",2023-09-28 12:00:00,22.82
"5576","YRK",2023-09-28 12:15:00,22.85
"5577","YRK",2023-09-28 12:30:00,22.86
"5578","YRK",2023-09-28 12:45:00,22.86
"5579","YRK",2023-09-28 13:00:00,22.85
"5580","YRK",2023-09-28 13:15:00,22.85
"5581","YRK",2023-09-28 13:30:00,22.84
"5582","YRK",2023-09-28 13:45:00,22.85
"5583","YRK",2023-09-28 14:00:00,22.85
"5584","YRK",2023-09-28 14:15:00,22.84
"5585","YRK",2023-09-28 14:30:00,22.83
"5586","YRK",2023-09-28 14:45:00,22.81
"5587","YRK",2023-09-28 15:00:00,22.77
"5588","YRK",2023-09-28 15:15:00,22.73
"5589","YRK",2023-09-28 15:30:00,22.7
"5590","YRK",2023-09-28 15:45:00,22.68
"5591","YRK",2023-09-28 16:00:00,22.68
"5592","YRK",2023-09-28 16:15:00,22.72
"5593","YRK",2023-09-28 16:30:00,22.73
"5594","YRK",2023-09-28 16:45:00,22.73
"5595","YRK",2023-09-28 17:00:00,22.7
"5596","YRK",2023-09-28 17:15:00,22.66
"5597","YRK",2023-09-28 17:30:00,22.67
"5598","YRK",2023-09-28 17:45:00,22.7
"5599","YRK",2023-09-28 18:00:00,22.66
"5600","YRK",2023-09-28 18:15:00,22.62
"5601","YRK",2023-09-28 18:30:00,22.59
"5602","YRK",2023-09-28 18:45:00,22.6
"5603","YRK",2023-09-28 19:00:00,22.61
"5604","YRK",2023-09-28 19:15:00,22.63
"5605","YRK",2023-09-28 19:30:00,22.62
"5606","YRK",2023-09-28 19:45:00,22.65
"5607","YRK",2023-09-28 20:00:00,22.64
"5608","YRK",2023-09-28 20:15:00,22.62
"5609","YRK",2023-09-28 20:30:00,22.61
"5610","YRK",2023-09-28 20:45:00,22.57
"5611","YRK",2023-09-28 21:00:00,22.54
"5612","YRK",2023-09-28 21:15:00,22.51
"5613","YRK",2023-09-28 21:30:00,22.54
"5614","YRK",2023-09-28 21:45:00,22.52
"5615","YRK",2023-09-28 22:00:00,22.5
"5616","YRK",2023-09-28 22:15:00,22.61
"5617","YRK",2023-09-28 22:30:00,22.6
"5618","YRK",2023-09-28 22:45:00,22.61
"5619","YRK",2023-09-28 23:00:00,22.68
"5620","YRK",2023-09-28 23:15:00,22.69
"5621","YRK",2023-09-28 23:30:00,22.75
"5622","YRK",2023-09-28 23:45:00,22.79
"5623","YRK",2023-09-29,22.8
"5624","YRK",2023-09-29 00:15:00,22.79
"5625","YRK",2023-09-29 00:30:00,22.8
"5626","YRK",2023-09-29 00:45:00,22.8
"5627","YRK",2023-09-29 01:00:00,22.81
"5628","YRK",2023-09-29 01:15:00,22.81
"5629","YRK",2023-09-29 01:30:00,22.81
"5630","YRK",2023-09-29 01:45:00,22.81
"5631","YRK",2023-09-29 02:00:00,22.8
"5632","YRK",2023-09-29 02:15:00,22.8
"5633","YRK",2023-09-29 02:30:00,22.81
"5634","YRK",2023-09-29 02:45:00,22.8
"5635","YRK",2023-09-29 03:00:00,22.78
"5636","YRK",2023-09-29 03:15:00,22.72
"5637","YRK",2023-09-29 03:30:00,22.68
"5638","YRK",2023-09-29 03:45:00,22.69
"5639","YRK",2023-09-29 04:00:00,22.68
