"","bag_site","pop","t","bags_label","tags_label","length","width"
"4749","YorkRiver","W5-NH",2,"MVP-NH-6","C085",33,24
"4750","YorkRiver","W5-NH",1,"MVP-NH-6","C086",25,19
"4751","YorkRiver","W5-NH",2,"MVP-NH-6","C086",29,20
"4752","YorkRiver","W5-NH",1,"MVP-NH-6","C087",33,20
"4753","YorkRiver","W5-NH",2,"MVP-NH-6","C087",37,24
"4754","YorkRiver","W5-NH",3,"MVP-NH-6","C087",52,33
"4755","YorkRiver","W5-NH",1,"MVP-NH-6","C088",25,17
"4756","YorkRiver","W5-NH",2,"MVP-NH-6","C088",28,21
"4757","YorkRiver","W5-NH",1,"MVP-NH-6","C089",25,19
"4758","YorkRiver","W5-NH",2,"MVP-NH-6","C089",28,21
"4759","YorkRiver","W5-NH",1,"MVP-NH-6","C090",25,20
"4760","YorkRiver","W5-NH",2,"MVP-NH-6","C090",30,22
"4761","YorkRiver","W5-NH",3,"MVP-NH-6","C090",36,28
"4762","YorkRiver","W5-NH",1,"MVP-NH-6","C091",29,19
"4763","YorkRiver","W5-NH",2,"MVP-NH-6","C091",33,23
"4764","YorkRiver","W5-NH",3,"MVP-NH-6","C091",38,28
"4765","YorkRiver","W5-NH",1,"MVP-NH-6","C092",30,20
"4766","YorkRiver","W5-NH",2,"MVP-NH-6","C092",33,22
"4767","YorkRiver","W5-NH",1,"MVP-NH-6","C093",26,19
"4768","YorkRiver","W5-NH",2,"MVP-NH-6","C093",29,21
"4769","YorkRiver","W5-NH",3,"MVP-NH-6","C093",38,32
"4770","YorkRiver","W5-NH",1,"MVP-NH-6","C094",26,18
"4771","YorkRiver","W5-NH",2,"MVP-NH-6","C094",30,22
"4772","YorkRiver","W5-NH",1,"MVP-NH-6","C095",25,16
"4773","YorkRiver","W5-NH",1,"MVP-NH-6","C096",23,15
"4774","YorkRiver","W5-NH",2,"MVP-NH-6","C096",30,20
"4775","YorkRiver","W5-NH",3,"MVP-NH-6","C096",40,29
"4776","YorkRiver","W5-NH",1,"MVP-NH-6","C097",24,18
"4777","YorkRiver","W5-NH",3,"MVP-NH-6","C097",26,19
"4778","YorkRiver","W4-VA",1,"MVP-JR-5","A656",34,24
"4779","YorkRiver","W4-VA",2,"MVP-JR-5","A656",37,25
"4780","YorkRiver","W4-VA",3,"MVP-JR-5","A656",71,50
"4781","YorkRiver","W5-NH",1,"MVP-NH-6","C098",27,17
"4782","YorkRiver","W5-NH",2,"MVP-NH-6","C098",32,20
"4783","YorkRiver","W5-NH",1,"MVP-NH-6","C099",25,16
"4784","YorkRiver","W5-NH",2,"MVP-NH-6","C099",27,19
"4785","YorkRiver","W4-VA",1,"MVP-JR-5","A657",43,27
"4786","YorkRiver","W4-VA",2,"MVP-JR-5","A657",45,28
"4787","YorkRiver","W5-NH",1,"MVP-NH-6","C100",26,21
"4788","YorkRiver","W5-NH",1,"MVP-NH-6","C101",26,20
"4789","YorkRiver","W5-NH",2,"MVP-NH-6","C101",29,22
"4790","YorkRiver","W5-NH",3,"MVP-NH-6","C101",39,26
"4791","YorkRiver","W4-VA",1,"MVP-JR-5","A658",36,25
"4792","YorkRiver","W4-VA",2,"MVP-JR-5","A658",42,27
"4793","YorkRiver","W4-VA",1,"MVP-JR-5","A659",36,23
"4794","YorkRiver","W4-VA",2,"MVP-JR-5","A659",40,26
"4795","YorkRiver","W4-VA",3,"MVP-JR-5","A659",68,43
"4796","YorkRiver","W5-NH",1,"MVP-NH-6","C102",21,11
"4797","YorkRiver","W5-NH",2,"MVP-NH-6","C102",24,16
"4798","YorkRiver","W4-VA",1,"MVP-JR-5","A660",38,23
"4799","YorkRiver","W4-VA",2,"MVP-JR-5","A660",41,24
"4800","YorkRiver","W4-VA",3,"MVP-JR-5","A660",51,34
"4801","YorkRiver","W5-NH",1,"MVP-NH-6","C103",22,16
"4802","YorkRiver","W5-NH",2,"MVP-NH-6","C103",24,19
"4803","YorkRiver","W5-NH",3,"MVP-NH-6","C103",34,27
"4804","YorkRiver","W4-VA",1,"MVP-JR-5","A661",32,23
"4805","YorkRiver","W4-VA",2,"MVP-JR-5","A661",42,28
"4806","YorkRiver","W5-NH",1,"MVP-NH-6","C104",25,17
"4807","YorkRiver","W5-NH",2,"MVP-NH-6","C104",29,21
"4808","YorkRiver","W5-NH",1,"MVP-NH-6","C105",27,19
"4809","YorkRiver","W5-NH",2,"MVP-NH-6","C105",29,24
"4810","YorkRiver","W4-VA",1,"MVP-JR-5","A662",34,22
"4811","YorkRiver","W4-VA",2,"MVP-JR-5","A662",38,23
"4812","YorkRiver","W4-VA",3,"MVP-JR-5","A662",64,45
"4813","YorkRiver","W5-NH",1,"MVP-NH-6","C106",22,17
"4814","YorkRiver","W5-NH",2,"MVP-NH-6","C106",26,18
"4815","YorkRiver","W5-NH",3,"MVP-NH-6","C106",32,19
"4816","YorkRiver","W4-VA",1,"MVP-JR-5","A663",34,22
"4817","YorkRiver","W4-VA",2,"MVP-JR-5","A663",39,25
"4818","YorkRiver","W5-NH",1,"MVP-NH-6","C107",23,15
"4819","YorkRiver","W5-NH",2,"MVP-NH-6","C107",28,19
"4820","YorkRiver","W4-VA",1,"MVP-JR-5","A664",30,20
"4821","YorkRiver","W4-VA",2,"MVP-JR-5","A664",34,25
"4822","YorkRiver","W5-NH",1,"MVP-NH-6","C108",25,20
"4823","YorkRiver","W5-NH",2,"MVP-NH-6","C108",29,23
"4824","YorkRiver","W5-NH",3,"MVP-NH-6","C108",44,33
"4825","YorkRiver","W4-VA",1,"MVP-JR-5","A665",29,21
"4826","YorkRiver","W4-VA",2,"MVP-JR-5","A665",31,22
"4827","YorkRiver","W4-VA",3,"MVP-JR-5","A665",40,33
"4828","YorkRiver","W5-NH",1,"MVP-NH-6","C109",25,19
"4829","YorkRiver","W5-NH",2,"MVP-NH-6","C109",29,22
"4830","YorkRiver","W4-VA",1,"MVP-JR-5","A666",33,22
"4831","YorkRiver","W4-VA",2,"MVP-JR-5","A666",38,24
"4832","YorkRiver","W5-NH",1,"MVP-NH-6","C110",30,24
"4833","YorkRiver","W5-NH",2,"MVP-NH-6","C110",33,27
"4834","YorkRiver","W4-VA",1,"MVP-JR-5","A667",33,18
"4835","YorkRiver","W4-VA",2,"MVP-JR-5","A667",37,21
"4836","YorkRiver","W4-VA",3,"MVP-JR-5","A667",53,45
"4837","YorkRiver","W5-NH",1,"MVP-NH-6","C111",23,17
"4838","YorkRiver","W5-NH",2,"MVP-NH-6","C111",27,22
"4839","YorkRiver","W5-NH",3,"MVP-NH-6","C111",36,27
"4840","YorkRiver","W5-NH",1,"MVP-NH-6","C112",35,20
"4841","YorkRiver","W5-NH",2,"MVP-NH-6","C112",41,26
"4842","YorkRiver","W4-VA",1,"MVP-JR-5","A668",31,22
"4843","YorkRiver","W4-VA",2,"MVP-JR-5","A668",35,23
"4844","YorkRiver","W4-VA",3,"MVP-JR-5","A668",63,45
"4845","YorkRiver","W5-NH",1,"MVP-NH-6","C113",28,20
"4846","YorkRiver","W5-NH",1,"MVP-NH-6","C114",27,20
"4847","YorkRiver","W5-NH",2,"MVP-NH-6","C114",31,24
"4848","YorkRiver","W5-NH",3,"MVP-NH-6","C114",38,28
"4849","YorkRiver","W5-NH",1,"MVP-NH-6","C115",24,19
"4850","YorkRiver","W5-NH",2,"MVP-NH-6","C115",21,28
"4851","YorkRiver","W5-NH",3,"MVP-NH-6","C115",41,29
"4852","YorkRiver","W4-VA",1,"MVP-JR-5","A669",30,19
"4853","YorkRiver","W4-VA",2,"MVP-JR-5","A669",33,20
"4854","YorkRiver","W5-NH",1,"MVP-NH-6","C116",23,18
"4855","YorkRiver","W5-NH",2,"MVP-NH-6","C116",29,21
"4856","YorkRiver","W5-NH",1,"MVP-NH-6","C117",23,16
"4857","YorkRiver","W5-NH",2,"MVP-NH-6","C117",26,18
"4858","YorkRiver","W5-NH",3,"MVP-NH-6","C117",38,28
"4859","YorkRiver","W5-NH",1,"MVP-NH-6","C118",30,19
"4860","YorkRiver","W5-NH",2,"MVP-NH-6","C118",36,22
"4861","YorkRiver","W5-NH",3,"MVP-NH-6","C118",45,31
"4862","YorkRiver","W4-VA",1,"MVP-JR-5","A670",30,23
"4863","YorkRiver","W4-VA",2,"MVP-JR-5","A670",37,27
"4864","YorkRiver","W4-VA",3,"MVP-JR-5","A670",56,43
"4865","YorkRiver","W5-NH",1,"MVP-NH-6","C119",24,16
"4866","YorkRiver","W5-NH",2,"MVP-NH-6","C119",28,19
"4867","YorkRiver","W5-NH",3,"MVP-NH-6","C119",32,27
"4868","YorkRiver","W4-VA",1,"MVP-JR-5","A671",31,20
"4869","YorkRiver","W4-VA",2,"MVP-JR-5","A671",39,25
"4870","YorkRiver","W4-VA",3,"MVP-JR-5","A671",62,44
"4871","YorkRiver","W4-VA",1,"MVP-JR-5","A672",30,19
"4872","YorkRiver","W4-VA",2,"MVP-JR-5","A672",36,24
"4873","YorkRiver","W4-VA",3,"MVP-JR-5","A672",57,42
"4874","YorkRiver","W4-VA",1,"MVP-JR-5","A673",31,18
"4875","YorkRiver","W4-VA",2,"MVP-JR-5","A673",34,19
"4876","YorkRiver","W5-NH",1,"MVP-NH-6","NH-6-extra",12,8
"4877","YorkRiver","W5-NH",1,"MVP-NH-6","NH-6-extra",14,11
"4878","YorkRiver","W5-NH",1,"MVP-NH-6","NH-6-extra",13,10
"4879","YorkRiver","W5-NH",1,"MVP-NH-6","NH-6-extra",15,11
"4880","YorkRiver","W5-NH",1,"MVP-NH-6","NH-6-extra",12,9
"4881","YorkRiver","W5-NH",1,"MVP-NH-6","NH-6-extra",10,8
"4882","YorkRiver","W5-NH",1,"MVP-NH-6","NH-6-extra",10,8
"4883","YorkRiver","W5-NH",1,"MVP-NH-6","NH-6-extra",14,10
"4884","YorkRiver","W5-NH",1,"MVP-NH-6","NH-6-extra",15,11
"4885","YorkRiver","W5-NH",1,"MVP-NH-6","NH-6-extra",15,10
"4886","YorkRiver","W4-VA",1,"MVP-JR-5","A674",33,18
"4887","YorkRiver","W4-VA",2,"MVP-JR-5","A674",35,19
"4888","YorkRiver","W4-VA",1,"MVP-JR-5","A675",31,22
"4889","YorkRiver","W4-VA",2,"MVP-JR-5","A675",37,24
"4890","YorkRiver","W4-VA",3,"MVP-JR-5","A675",41,24
"4891","YorkRiver","W4-VA",1,"MVP-JR-5","A677",30,20
"4892","YorkRiver","W4-VA",2,"MVP-JR-5","A677",31,21
"4893","YorkRiver","W4-VA",3,"MVP-JR-5","A677",5,5
"4894","YorkRiver","W4-VA",1,"MVP-JR-5","A678",28,19
"4895","YorkRiver","W4-VA",2,"MVP-JR-5","A678",28,19
"4896","YorkRiver","W4-VA",3,"MVP-JR-5","A678",53,36
"4897","YorkRiver","W4-VA",1,"MVP-JR-5","A679",30,18
"4898","YorkRiver","W4-VA",2,"MVP-JR-5","A679",36,28
"4899","YorkRiver","W4-VA",3,"MVP-JR-5","A679",61,45
"4900","YorkRiver","W4-VA",1,"MVP-JR-5","A680",28,22
"4901","YorkRiver","W4-VA",2,"MVP-JR-5","A680",34,23
"4902","YorkRiver","W4-VA",3,"MVP-JR-5","A680",49,40
"4903","YorkRiver","W4-VA",1,"MVP-JR-5","A681",30,17
"4904","YorkRiver","W4-VA",2,"MVP-JR-5","A681",35,20
"4905","YorkRiver","W4-VA",3,"MVP-JR-5","A681",57,44
"4906","YorkRiver","W4-VA",1,"MVP-JR-5","A682",28,19
"4907","YorkRiver","W4-VA",2,"MVP-JR-5","A682",34,21
"4908","YorkRiver","W4-VA",3,"MVP-JR-5","A682",55,50
"4909","YorkRiver","W4-VA",1,"MVP-JR-5","A683",32,21
"4910","YorkRiver","W4-VA",2,"MVP-JR-5","A683",33,21
"4911","YorkRiver","W4-VA",3,"MVP-JR-5","A683",49,37
"4912","YorkRiver","W4-VA",1,"MVP-JR-5","A684",31,21
"4913","YorkRiver","W4-VA",2,"MVP-JR-5","A684",31,22
"4914","YorkRiver","W4-VA",3,"MVP-JR-5","A684",60,43
"4915","YorkRiver","W4-VA",1,"MVP-JR-5","A685",31,19
"4916","YorkRiver","W4-VA",2,"MVP-JR-5","A685",37,22
"4917","YorkRiver","W4-VA",3,"MVP-JR-5","A685",64,41
"4918","YorkRiver","W4-VA",1,"MVP-JR-5","A676",36,23
"4919","YorkRiver","W4-VA",2,"MVP-JR-5","A676",38,24
"4920","YorkRiver","W4-VA",1,"MVP-JR-5","A686",29,18
"4921","YorkRiver","W4-VA",2,"MVP-JR-5","A686",32,19
"4922","YorkRiver","W4-VA",3,"MVP-JR-5","A686",27,15
"4923","YorkRiver","W4-VA",1,"MVP-JR-5","A687",28,21
"4924","YorkRiver","W4-VA",2,"MVP-JR-5","A687",32,20
"4925","YorkRiver","W4-VA",1,"MVP-JR-5","A688",26,20
"4926","YorkRiver","W4-VA",2,"MVP-JR-5","A688",31,22
"4927","YorkRiver","W4-VA",3,"MVP-JR-5","A688",50,42
"4928","YorkRiver","W4-VA",1,"MVP-JR-5","A689",26,20
"4929","YorkRiver","W4-VA",2,"MVP-JR-5","A689",34,23
"4930","YorkRiver","W4-VA",3,"MVP-JR-5","A689",53,44
"4931","YorkRiver","W4-VA",1,"MVP-JR-5","A690",27,20
"4932","YorkRiver","W4-VA",2,"MVP-JR-5","A690",34,26
"4933","YorkRiver","W4-VA",1,"MVP-JR-5","A691",30,22
"4934","YorkRiver","W4-VA",2,"MVP-JR-5","A691",30,21
"4935","YorkRiver","W4-VA",3,"MVP-JR-5","A691",54,35
"4936","YorkRiver","W4-VA",1,"MVP-JR-5","A692",29,19
"4937","YorkRiver","W4-VA",2,"MVP-JR-5","A692",33,21
"4938","YorkRiver","W4-VA",3,"MVP-JR-5","A692",50,31
"4939","YorkRiver","W4-VA",1,"MVP-JR-5","A693",27,21
"4940","YorkRiver","W4-VA",2,"MVP-JR-5","A693",34,23
"4941","YorkRiver","W4-VA",3,"MVP-JR-5","A693",62,50
"4942","YorkRiver","W4-VA",1,"MVP-JR-5","A694",28,20
"4943","YorkRiver","W4-VA",2,"MVP-JR-5","A694",28,20
"4944","YorkRiver","W4-VA",3,"MVP-JR-5","A694",50,37
"4945","YorkRiver","W4-VA",1,"MVP-JR-5","A695",30,19
"4946","YorkRiver","W4-VA",2,"MVP-JR-5","A695",34,22
"4947","YorkRiver","W4-VA",1,"MVP-JR-5","MVP-JR-5-extra",12,9
"4948","YorkRiver","W4-VA",1,"MVP-JR-5","MVP-JR-5-extra",17,10
"4949","YorkRiver","W4-VA",1,"MVP-JR-5","MVP-JR-5-extra",13,9
"4950","YorkRiver","W4-VA",1,"MVP-JR-5","MVP-JR-5-extra",17,13
"4951","YorkRiver","H2-SEEDMIX",1,"MVP-SEEDMIX-4","A736",45,27
"4952","YorkRiver","H2-SEEDMIX",2,"MVP-SEEDMIX-4","A736",52,32
"4953","YorkRiver","H2-SEEDMIX",3,"MVP-SEEDMIX-4","A736",52,33
"4954","YorkRiver","H2-SEEDMIX",1,"MVP-SEEDMIX-4","A737",39,26
"4955","YorkRiver","H2-SEEDMIX",2,"MVP-SEEDMIX-4","A737",39,26
"4956","YorkRiver","H2-SEEDMIX",1,"MVP-SEEDMIX-4","A738",38,31
"4957","YorkRiver","H2-SEEDMIX",2,"MVP-SEEDMIX-4","A738",37,29
"4958","YorkRiver","H2-SEEDMIX",1,"MVP-SEEDMIX-4","A739",32,21
"4959","YorkRiver","H2-SEEDMIX",2,"MVP-SEEDMIX-4","A739",38,23
"4960","YorkRiver","H2-SEEDMIX",3,"MVP-SEEDMIX-4","A739",67,44
"4961","YorkRiver","H2-SEEDMIX",1,"MVP-SEEDMIX-4","A740",37,23
"4962","YorkRiver","H2-SEEDMIX",2,"MVP-SEEDMIX-4","A740",43,26
"4963","YorkRiver","H2-SEEDMIX",3,"MVP-SEEDMIX-4","A740",73,44
"4964","YorkRiver","W4-VA",1,"MVP-JR-4","C120",38,22
"4965","YorkRiver","W4-VA",2,"MVP-JR-4","C120",45,26
"4966","YorkRiver","W4-VA",1,"MVP-JR-4","C121",39,28
"4967","YorkRiver","W4-VA",2,"MVP-JR-4","C121",40,28
"4968","YorkRiver","W4-VA",3,"MVP-JR-4","C121",58,40
"4969","YorkRiver","H2-SEEDMIX",1,"MVP-SEEDMIX-4","A741",44,27
"4970","YorkRiver","H2-SEEDMIX",2,"MVP-SEEDMIX-4","A741",48,28
"4971","YorkRiver","W4-VA",1,"MVP-JR-6","A776",32,22
"4972","YorkRiver","W4-VA",2,"MVP-JR-6","A776",42,27
"4973","YorkRiver","W4-VA",1,"MVP-JR-4","C122",31,20
"4974","YorkRiver","W4-VA",2,"MVP-JR-4","C122",33,21
"4975","YorkRiver","W4-VA",3,"MVP-JR-4","C122",46,33
"4976","YorkRiver","W4-VA",1,"MVP-JR-6","A777",40,27
"4977","YorkRiver","W4-VA",2,"MVP-JR-6","A777",45,28
"4978","YorkRiver","W4-VA",3,"MVP-JR-6","A777",61,47
"4979","YorkRiver","H2-SEEDMIX",1,"MVP-SEEDMIX-4","A742",36,23
"4980","YorkRiver","H2-SEEDMIX",2,"MVP-SEEDMIX-4","A742",39,24
"4981","YorkRiver","H2-SEEDMIX",3,"MVP-SEEDMIX-4","A742",57,43
"4982","YorkRiver","W4-VA",1,"MVP-JR-4","C123",30,24
"4983","YorkRiver","W4-VA",2,"MVP-JR-4","C123",37,29
"4984","YorkRiver","W4-VA",1,"MVP-JR-4","C124",30,21
"4985","YorkRiver","W4-VA",2,"MVP-JR-4","C124",35,22
"4986","YorkRiver","W4-VA",3,"MVP-JR-4","C124",48,36
"4987","YorkRiver","W4-VA",1,"MVP-JR-6","A778",38,27
"4988","YorkRiver","W4-VA",2,"MVP-JR-6","A778",41,29
"4989","YorkRiver","W4-VA",1,"MVP-JR-4","C125",35,20
"4990","YorkRiver","W4-VA",2,"MVP-JR-4","C125",40,22
"4991","YorkRiver","W4-VA",3,"MVP-JR-4","C125",60,42
"4992","YorkRiver","H2-SEEDMIX",1,"MVP-SEEDMIX-4","A743",35,21
"4993","YorkRiver","H2-SEEDMIX",2,"MVP-SEEDMIX-4","A743",36,20
"4994","YorkRiver","H2-SEEDMIX",3,"MVP-SEEDMIX-4","A743",50,31
"4995","YorkRiver","W4-VA",1,"MVP-JR-6","A779",31,23
"4996","YorkRiver","W4-VA",2,"MVP-JR-6","A779",37,27
"4997","YorkRiver","W4-VA",3,"MVP-JR-6","A779",47,36
"4998","YorkRiver","W4-VA",1,"MVP-JR-4","C126",35,21
"4999","YorkRiver","W4-VA",2,"MVP-JR-4","C126",39,22
"5000","YorkRiver","H2-SEEDMIX",1,"MVP-SEEDMIX-4","A744",30,18
"5001","YorkRiver","H2-SEEDMIX",2,"MVP-SEEDMIX-4","A744",31,17
"5002","YorkRiver","H2-SEEDMIX",3,"MVP-SEEDMIX-4","A744",32,18
"5003","YorkRiver","W4-VA",1,"MVP-JR-6","A780",36,21
"5004","YorkRiver","W4-VA",2,"MVP-JR-6","A780",40,22
"5005","YorkRiver","W4-VA",3,"MVP-JR-6","A780",50,30
"5006","YorkRiver","W4-VA",1,"MVP-JR-4","C127",30,26
"5007","YorkRiver","W4-VA",2,"MVP-JR-4","C127",36,28
"5008","YorkRiver","W4-VA",3,"MVP-JR-4","C127",56,48
"5009","YorkRiver","H2-SEEDMIX",1,"MVP-SEEDMIX-4","A745",40,27
"5010","YorkRiver","H2-SEEDMIX",2,"MVP-SEEDMIX-4","A745",46,29
"5011","YorkRiver","H2-SEEDMIX",3,"MVP-SEEDMIX-4","A745",60,40
"5012","YorkRiver","W4-VA",1,"MVP-JR-6","A781",35,22
"5013","YorkRiver","W4-VA",2,"MVP-JR-6","A781",38,29
"5014","YorkRiver","W4-VA",1,"MVP-JR-4","C128",31,24
"5015","YorkRiver","W4-VA",2,"MVP-JR-4","C128",37,29
"5016","YorkRiver","W4-VA",3,"MVP-JR-4","C128",48,40
"5017","YorkRiver","H2-SEEDMIX",1,"MVP-SEEDMIX-4","A746",29,20
"5018","YorkRiver","H2-SEEDMIX",2,"MVP-SEEDMIX-4","A746",30,22
"5019","YorkRiver","H2-SEEDMIX",3,"MVP-SEEDMIX-4","A746",56,39
"5020","YorkRiver","W4-VA",1,"MVP-JR-6","A782",40,21
"5021","YorkRiver","W4-VA",2,"MVP-JR-6","A782",41,23
"5022","YorkRiver","W4-VA",1,"MVP-JR-4","C129",42,23
"5023","YorkRiver","W4-VA",1,"MVP-JR-6","A783",32,19
"5024","YorkRiver","W4-VA",2,"MVP-JR-6","A783",39,25
"5025","YorkRiver","W4-VA",3,"MVP-JR-6","A783",60,39
"5026","YorkRiver","H2-SEEDMIX",1,"MVP-SEEDMIX-4","A747",28,16
"5027","YorkRiver","H2-SEEDMIX",2,"MVP-SEEDMIX-4","A747",29,17
"5028","YorkRiver","W4-VA",1,"MVP-JR-4","C130",31,20
"5029","YorkRiver","W4-VA",2,"MVP-JR-4","C130",33,20
"5030","YorkRiver","H2-SEEDMIX",1,"MVP-SEEDMIX-4","A748",36,24
"5031","YorkRiver","H2-SEEDMIX",2,"MVP-SEEDMIX-4","A748",38,24
"5032","YorkRiver","H2-SEEDMIX",3,"MVP-SEEDMIX-4","A748",58,44
"5033","YorkRiver","W4-VA",1,"MVP-JR-4","C131",36,23
"5034","YorkRiver","W4-VA",2,"MVP-JR-4","C131",40,26
"5035","YorkRiver","W4-VA",1,"MVP-JR-6","A784",31,21
"5036","YorkRiver","W4-VA",2,"MVP-JR-6","A784",34,25
"5037","YorkRiver","W4-VA",3,"MVP-JR-6","A784",66,57
"5038","YorkRiver","H2-SEEDMIX",1,"MVP-SEEDMIX-4","A749",47,24
"5039","YorkRiver","H2-SEEDMIX",2,"MVP-SEEDMIX-4","A749",50,26
"5040","YorkRiver","H2-SEEDMIX",3,"MVP-SEEDMIX-4","A749",67,44
"5041","YorkRiver","W4-VA",1,"MVP-JR-4","C132",35,25
"5042","YorkRiver","W4-VA",2,"MVP-JR-4","C132",37,26
"5043","YorkRiver","W4-VA",1,"MVP-JR-6","A785",35,23
"5044","YorkRiver","W4-VA",2,"MVP-JR-6","A785",41,33
"5045","YorkRiver","H2-SEEDMIX",1,"MVP-SEEDMIX-4","A750",26,17
"5046","YorkRiver","H2-SEEDMIX",2,"MVP-SEEDMIX-4","A750",25,16
"5047","YorkRiver","W4-VA",1,"MVP-JR-4","C133",41,26
"5048","YorkRiver","W4-VA",2,"MVP-JR-4","C133",48,30
"5049","YorkRiver","H2-SEEDMIX",1,"MVP-SEEDMIX-4","A751",23,18
"5050","YorkRiver","H2-SEEDMIX",2,"MVP-SEEDMIX-4","A751",24,18
"5051","YorkRiver","H2-SEEDMIX",3,"MVP-SEEDMIX-4","A751",24,17
"5052","YorkRiver","W4-VA",1,"MVP-JR-4","C134",44,31
"5053","YorkRiver","W4-VA",2,"MVP-JR-4","C134",41,34
"5054","YorkRiver","W4-VA",3,"MVP-JR-4","C134",58,38
"5055","YorkRiver","W4-VA",1,"MVP-JR-6","A786",33,21
"5056","YorkRiver","W4-VA",2,"MVP-JR-6","A786",37,24
"5057","YorkRiver","W4-VA",3,"MVP-JR-6","A786",61,44
"5058","YorkRiver","W4-VA",1,"MVP-JR-4","C135",39,25
"5059","YorkRiver","W4-VA",2,"MVP-JR-4","C135",40,25
"5060","YorkRiver","W4-VA",3,"MVP-JR-4","C135",70,56
"5061","YorkRiver","H2-SEEDMIX",1,"MVP-SEEDMIX-4","A752",24,22
"5062","YorkRiver","H2-SEEDMIX",2,"MVP-SEEDMIX-4","A752",26,20
"5063","YorkRiver","H2-SEEDMIX",3,"MVP-SEEDMIX-4","A752",41,33
"5064","YorkRiver","W4-VA",1,"MVP-JR-6","A787",32,20
"5065","YorkRiver","W4-VA",2,"MVP-JR-6","A787",34,21
"5066","YorkRiver","W4-VA",3,"MVP-JR-6","A787",61,43
"5067","YorkRiver","W4-VA",1,"MVP-JR-4","C136",34,21
"5068","YorkRiver","W4-VA",2,"MVP-JR-4","C136",41,30
"5069","YorkRiver","W4-VA",3,"MVP-JR-4","C136",65,48
"5070","YorkRiver","H2-SEEDMIX",1,"MVP-SEEDMIX-4","A753",44,26
"5071","YorkRiver","H2-SEEDMIX",2,"MVP-SEEDMIX-4","A753",45,25
"5072","YorkRiver","W4-VA",1,"MVP-JR-6","A788",25,20
"5073","YorkRiver","W4-VA",2,"MVP-JR-6","A788",33,25
"5074","YorkRiver","W4-VA",3,"MVP-JR-6","A788",52,36
"5075","YorkRiver","W4-VA",1,"MVP-JR-4","C137",32,24
"5076","YorkRiver","W4-VA",2,"MVP-JR-4","C137",36,28
"5077","YorkRiver","W4-VA",3,"MVP-JR-4","C137",64,46
"5078","YorkRiver","H2-SEEDMIX",1,"MVP-SEEDMIX-4","A754",35,22
"5079","YorkRiver","H2-SEEDMIX",2,"MVP-SEEDMIX-4","A754",39,21
"5080","YorkRiver","H2-SEEDMIX",3,"MVP-SEEDMIX-4","A754",42,24
"5081","YorkRiver","W4-VA",1,"MVP-JR-6","A789",33,21
"5082","YorkRiver","W4-VA",2,"MVP-JR-6","A789",37,26
"5083","YorkRiver","H2-SEEDMIX",1,"MVP-SEEDMIX-4","A755",41,26
"5084","YorkRiver","H2-SEEDMIX",2,"MVP-SEEDMIX-4","A755",42,26
"5085","YorkRiver","H2-SEEDMIX",3,"MVP-SEEDMIX-4","A755",81,47
"5086","YorkRiver","W4-VA",1,"MVP-JR-4","C138",34,24
"5087","YorkRiver","W4-VA",2,"MVP-JR-4","C138",40,28
"5088","YorkRiver","W4-VA",1,"MVP-JR-6","A790",33,19
"5089","YorkRiver","W4-VA",2,"MVP-JR-6","A790",33,19
"5090","YorkRiver","W4-VA",3,"MVP-JR-6","A790",34,19
"5091","YorkRiver","H2-SEEDMIX",1,"MVP-SEEDMIX-4","A756",33,24
"5092","YorkRiver","H2-SEEDMIX",2,"MVP-SEEDMIX-4","A756",36,24
"5093","YorkRiver","H2-SEEDMIX",3,"MVP-SEEDMIX-4","A756",35,23
"5094","YorkRiver","W4-VA",1,"MVP-JR-4","C139",44,26
"5095","YorkRiver","W4-VA",2,"MVP-JR-4","C139",48,28
"5096","YorkRiver","W4-VA",1,"MVP-JR-6","A791",35,24
"5097","YorkRiver","W4-VA",2,"MVP-JR-6","A791",39,24
"5098","YorkRiver","H2-SEEDMIX",1,"MVP-SEEDMIX-4","A757",34,26
"5099","YorkRiver","H2-SEEDMIX",2,"MVP-SEEDMIX-4","A757",37,27
"5100","YorkRiver","H2-SEEDMIX",3,"MVP-SEEDMIX-4","A757",64,45
"5101","YorkRiver","W4-VA",1,"MVP-JR-4","C140",32,23
"5102","YorkRiver","W4-VA",2,"MVP-JR-4","C140",37,27
"5103","YorkRiver","W4-VA",3,"MVP-JR-4","C140",54,45
"5104","YorkRiver","W4-VA",1,"MVP-JR-6","A792",30,20
"5105","YorkRiver","W4-VA",2,"MVP-JR-6","A792",34,21
"5106","YorkRiver","H2-SEEDMIX",1,"MVP-SEEDMIX-4","A758",30,12
"5107","YorkRiver","H2-SEEDMIX",2,"MVP-SEEDMIX-4","A758",30,17
"5108","YorkRiver","H2-SEEDMIX",3,"MVP-SEEDMIX-4","A758",32,20
"5109","YorkRiver","W4-VA",1,"MVP-JR-4","C141",34,22
"5110","YorkRiver","W4-VA",2,"MVP-JR-4","C141",32,21
"5111","YorkRiver","W4-VA",1,"MVP-JR-6","A793",29,22
"5112","YorkRiver","W4-VA",2,"MVP-JR-6","A793",34,24
"5113","YorkRiver","W4-VA",3,"MVP-JR-6","A793",51,49
"5114","YorkRiver","H2-SEEDMIX",1,"MVP-SEEDMIX-4","A759",37,25
"5115","YorkRiver","H2-SEEDMIX",2,"MVP-SEEDMIX-4","A759",43,27
