"resid_len","dist","length","t","pop","bag_site"
10.8696190140768,3.69458206026551,45,2,"W6-ME","Lewisetta"
-6.13038098592322,3.69458206026551,28,2,"W6-ME","Lewisetta"
-0.130380985923224,3.69458206026551,34,2,"W6-ME","Lewisetta"
17.8696190140768,3.69458206026551,52,2,"W6-ME","Lewisetta"
9.86961901407678,3.69458206026551,44,2,"W6-ME","Lewisetta"
7.86961901407678,3.69458206026551,42,2,"W6-ME","Lewisetta"
3.86961901407678,3.69458206026551,38,2,"W6-ME","Lewisetta"
-3.13038098592322,3.69458206026551,31,2,"W6-ME","Lewisetta"
7.86961901407678,3.69458206026551,42,2,"W6-ME","Lewisetta"
3.86961901407678,3.69458206026551,38,2,"W6-ME","Lewisetta"
3.86961901407678,3.69458206026551,38,2,"W6-ME","Lewisetta"
-15.1303809859232,3.69458206026551,19,2,"W6-ME","Lewisetta"
-5.13038098592322,3.69458206026551,29,2,"W6-ME","Lewisetta"
7.86961901407678,3.69458206026551,42,2,"W6-ME","Lewisetta"
-7.13038098592322,3.69458206026551,27,2,"W6-ME","Lewisetta"
7.86961901407678,3.69458206026551,42,2,"W6-ME","Lewisetta"
0.869619014076776,3.69458206026551,35,2,"W6-ME","Lewisetta"
16.8696190140768,3.69458206026551,51,2,"W6-ME","Lewisetta"
18.8696190140768,3.69458206026551,53,2,"W6-ME","Lewisetta"
-9.13038098592322,3.69458206026551,25,2,"W6-ME","Lewisetta"
13.8696190140768,3.69458206026551,48,2,"W6-ME","Lewisetta"
8.86961901407678,3.69458206026551,43,2,"W6-ME","Lewisetta"
19.8696190140768,3.69458206026551,54,2,"W6-ME","Lewisetta"
9.86961901407678,3.69458206026551,44,2,"W6-ME","Lewisetta"
-3.13038098592322,3.69458206026551,31,2,"W6-ME","Lewisetta"
7.86961901407678,3.69458206026551,42,2,"W6-ME","Lewisetta"
1.86961901407678,3.69458206026551,36,2,"W6-ME","Lewisetta"
8.86961901407678,3.69458206026551,43,2,"W6-ME","Lewisetta"
4.86961901407678,3.69458206026551,39,2,"W6-ME","Lewisetta"
9.86961901407678,3.69458206026551,44,2,"W6-ME","Lewisetta"
-3.13038098592322,3.69458206026551,31,2,"W6-ME","Lewisetta"
9.86961901407678,3.69458206026551,44,2,"W6-ME","Lewisetta"
-6.13038098592322,3.69458206026551,28,2,"W6-ME","Lewisetta"
-6.13038098592322,3.69458206026551,28,2,"W6-ME","Lewisetta"
1.86961901407678,3.69458206026551,36,2,"W6-ME","Lewisetta"
4.86961901407678,3.69458206026551,39,2,"W6-ME","Lewisetta"
-4.13038098592322,3.69458206026551,30,2,"W6-ME","Lewisetta"
-6.13038098592322,3.69458206026551,28,2,"W6-ME","Lewisetta"
0.869619014076776,3.69458206026551,35,2,"W6-ME","Lewisetta"
-3.13038098592322,3.69458206026551,31,2,"W6-ME","Lewisetta"
-0.130380985923224,3.69458206026551,34,2,"W6-ME","Lewisetta"
3.86961901407678,3.69458206026551,38,2,"W6-ME","Lewisetta"
-2.13038098592322,3.69458206026551,32,2,"W6-ME","Lewisetta"
-9.13038098592322,3.69458206026551,25,2,"W6-ME","Lewisetta"
3.86961901407678,3.69458206026551,38,2,"W6-ME","Lewisetta"
8.86961901407678,3.69458206026551,43,2,"W6-ME","Lewisetta"
10.8696190140768,3.69458206026551,45,2,"W6-ME","Lewisetta"
-9.13038098592322,3.69458206026551,25,2,"W6-ME","Lewisetta"
12.8696190140768,3.69458206026551,47,2,"W6-ME","Lewisetta"
-0.130380985923224,3.69458206026551,34,2,"W6-ME","Lewisetta"
-6.13038098592322,3.69458206026551,28,2,"W6-ME","Lewisetta"
-4.13038098592322,3.69458206026551,30,2,"W6-ME","Lewisetta"
4.86961901407678,3.69458206026551,39,2,"W6-ME","Lewisetta"
0.869619014076776,3.69458206026551,35,2,"W6-ME","Lewisetta"
-0.130380985923224,3.69458206026551,34,2,"W6-ME","Lewisetta"
-6.13038098592322,3.69458206026551,28,2,"W6-ME","Lewisetta"
0.869619014076776,3.69458206026551,35,2,"W6-ME","Lewisetta"
-1.13038098592322,3.69458206026551,33,2,"W6-ME","Lewisetta"
-8.13038098592322,3.69458206026551,26,2,"W6-ME","Lewisetta"
-1.13038098592322,3.69458206026551,33,2,"W6-ME","Lewisetta"
9.86961901407678,3.69458206026551,44,2,"W6-ME","Lewisetta"
7.86961901407678,3.69458206026551,42,2,"W6-ME","Lewisetta"
6.86961901407678,3.69458206026551,41,2,"W6-ME","Lewisetta"
7.86961901407678,3.69458206026551,42,2,"W6-ME","Lewisetta"
18.8696190140768,3.69458206026551,53,2,"W6-ME","Lewisetta"
6.86961901407678,3.69458206026551,41,2,"W6-ME","Lewisetta"
11.8696190140768,3.69458206026551,46,2,"W6-ME","Lewisetta"
0.869619014076776,3.69458206026551,35,2,"W6-ME","Lewisetta"
-3.13038098592322,3.69458206026551,31,2,"W6-ME","Lewisetta"
14.8696190140768,3.69458206026551,49,2,"W6-ME","Lewisetta"
-3.11936497269229,0.639991809587732,74,3,"S1-LOLA","Lewisetta"
6.88063502731271,0.639991809587732,84,3,"S1-LOLA","Lewisetta"
-8.11936497268686,0.639991809587732,69,3,"S1-LOLA","Lewisetta"
