Image_Key,Image_Label,Image_num,Num_Larvae_in_img,Ind_ID,Hinge_Length_µm,Shell_Length_µm,Group_Day_Key,Group_Day_Label,Img_Notes
E1DF960B,MA_06_60L_12,1,1,NA,47.530,81.531,86F283CA,MA_06_60L,
96B61F22,MA_06_60L_13,2,1,NA,55.366,83.969,86F283CA,MA_06_60L,
AFA 28000.00,MA_06_60L_14,3,1,NA,48.551,87.171,86F283CA,MA_06_60L,
53FCA7FC,MA_06_60L_15,4,1,NA,53.580,86.985,86F283CA,MA_06_60L,
4F81C4D1,MA_06_60L_16,5,1,NA,58.623,95.145,86F283CA,MA_06_60L,
9576FB0B,MA_06_60L_17,6,1,NA,47.881,64.128,86F283CA,MA_06_60L,
B09621FA,MA_06_60L_18,7,1,NA,41.274,91.194,86F283CA,MA_06_60L,
05952C05,MA_06_60L_19,8,1,NA,57.911,90.016,86F283CA,MA_06_60L,
501643EE,MA_06_60L_20,9,1,NA,51.566,85.905,86F283CA,MA_06_60L,
90FA8E00,MA_06_60L_21,10,1,NA,54.043,86.401,86F283CA,MA_06_60L,
AD117705,MA_06_60L_22,11,1,NA,44.862,66.147,86F283CA,MA_06_60L,
5A7A75D1,MA_06_60L_23,12,1,NA,46.525,67.643,86F283CA,MA_06_60L,
8835E528,MA_06_60L_24,13,1,NA,53.267,84.931,86F283CA,MA_06_60L,
6B4C03B3,MA_06_60L_25,14,1,NA,41.704,103.396,86F283CA,MA_06_60L,
D466E1A9,MA_06_60L_26,15,1,NA,50.057,88.322,86F283CA,MA_06_60L,
213715A7,MA_06_60L_27,16,1,NA,32.047,75.415,86F283CA,MA_06_60L,
262C0D9B,MA_06_60L_28,17,1,NA,48.449,80.514,86F283CA,MA_06_60L,
B3FACA78,MA_06_60L_29,18,1,NA,39.906,84.828,86F283CA,MA_06_60L,
414A4FC3,MA_06_60L_30,19,1,NA,49.557,66.428,86F283CA,MA_06_60L,
D45032AF,MA_06_60L_31,20,1,NA,40.138,92.880,86F283CA,MA_06_60L,
1963EBB7,MA_06_60L_32,21,2,NA,51.598,81.757,86F283CA,MA_06_60L,
57F21CDE,MA_06_60L_32,21,2,NA,43.860,94.014,86F283CA,MA_06_60L,
B48D37D8,MA_06_60L_33,22,2,NA,54.497,82.625,86F283CA,MA_06_60L,
393D1907,MA_06_60L_33,22,2,NA,56.749,86.796,86F283CA,MA_06_60L,
2197B94B,MA_06_60L_34,23,2,NA,35.467,84.463,86F283CA,MA_06_60L,
64891A74,MA_06_60L_34,23,2,NA,48.903,77.172,86F283CA,MA_06_60L,
67ADA5BE,MA_06_60L_35,24,1,NA,44.722,76.431,86F283CA,MA_06_60L,
03905C9B,MA_06_60L_36,25,1,NA,54.406,92.171,86F283CA,MA_06_60L,
85F412AA,MA_06_60L_37,26,6,NA,58.900,91.590,86F283CA,MA_06_60L,
364D6E9E,MA_06_60L_37,26,6,NA,46.337,64.594,86F283CA,MA_06_60L,
588A55F2,MA_06_60L_37,26,6,NA,52.509,88.292,86F283CA,MA_06_60L,
9AF487EB,MA_06_60L_37,26,6,NA,36.794,84.079,86F283CA,MA_06_60L,
58A158E1,MA_06_60L_37,26,6,NA,52.464,89.875,86F283CA,MA_06_60L,
3A4A8B2E,MA_06_60L_38,27,14,NA,53.107,81.984,86F283CA,MA_06_60L,
87CDE410,MA_06_60L_38,27,14,NA,40.470,86.887,86F283CA,MA_06_60L,
94DE5CDF,MA_06_60L_38,27,14,NA,50.991,81.235,86F283CA,MA_06_60L,
87652859,MA_06_60L_38,27,14,NA,40.450,97.742,86F283CA,MA_06_60L,
BECF6EFE,MA_06_60L_38,27,14,NA,48.287,88.829,86F283CA,MA_06_60L,
83E305EC,MA_06_60L_38,27,14,NA,48.636,88.295,86F283CA,MA_06_60L,
ED16A614,MA_06_60L_38,27,14,NA,43.784,63.979,86F283CA,MA_06_60L,
9E4DDB23,MA_06_60L_38,27,14,NA,51.194,81.916,86F283CA,MA_06_60L,
2EF4FF99,MA_06_60L_38,27,14,NA,48.234,67.627,86F283CA,MA_06_60L,
4283D788,MA_06_60L_39,28,8,NA,48.616,86.221,86F283CA,MA_06_60L,
8A7D969A,MA_06_60L_39,28,8,NA,54.055,78.355,86F283CA,MA_06_60L,
0D9A1F20,MA_06_60L_39,28,8,NA,48.006,78.373,86F283CA,MA_06_60L,
7A66F1FE,MA_06_60L_39,28,8,NA,49.513,86.357,86F283CA,MA_06_60L,
BB3639CC,MA_06_60L_39,28,8,NA,53.722,82.303,86F283CA,MA_06_60L,
27A9BA59,MA_06_60L_39,28,8,NA,40.432,99.554,86F283CA,MA_06_60L,
F84E9A4B,MA_06_60L_39,28,8,NA,53.739,92.327,86F283CA,MA_06_60L,
5931417F,MA_06_60L_40,29,2,NA,50.307,106.258,86F283CA,MA_06_60L,
ED473C60,MA_06_60L_40,29,2,NA,54.853,81.655,86F283CA,MA_06_60L,
4944772E,MA_06_60L_41,30,2,NA,52.528,78.113,86F283CA,MA_06_60L,
0D2B9E15,MA_06_60L_42,31,NA,NA,41.971,87.725,86F283CA,MA_06_60L,clump of larvae
919439CB,MA_06_60L_43,32,2,NA,56.902,95.495,86F283CA,MA_06_60L,
FC179BCB,MA_06_60L_43,32,2,NA,51.589,87.553,86F283CA,MA_06_60L,
86461CE7,MA_06_60L_44,33,1,NA,53.806,85.675,86F283CA,MA_06_60L,
AFF4EDB7,MA_06_60L_45,34,1,NA,NA,69.619,86F283CA,MA_06_60L,
64210FBF,MA_06_60L_46,35,3,NA,45.725,73.646,86F283CA,MA_06_60L,
D4CB4E6E,MA_06_60L_47,36,1,NA,NA,67.904,86F283CA,MA_06_60L,
8738626,MA_06_60L_48,37,1,NA,60.188,95.306,86F283CA,MA_06_60L,
C53D9061,MA_06_60L_49,38,1,NA,51.447,92.067,86F283CA,MA_06_60L,
C8A107A3,MA_06_60L_50,39,1,NA,53.344,93.190,537F0E72,MA_06_60L,
60AE1F05,MA_06_200L_1,198,18,NA,57.412,88.955,537F0E72,MA_06_200L,
D5BF486F,MA_06_200L_1,198,18,NA,51.183,87.079,537F0E72,MA_06_200L,
C729B829,MA_06_200L_1,198,18,NA,41.754,91.492,537F0E72,MA_06_200L,
3489304E,MA_06_200L_1,198,18,NA,44.930,89.684,537F0E72,MA_06_200L,
9FDF5AD0,MA_06_200L_1,198,18,NA,48.422,96.167,537F0E72,MA_06_200L,
25707510,MA_06_200L_1,198,18,NA,48.620,99.242,537F0E72,MA_06_200L,
65D8B4C1,MA_06_200L_1,198,18,NA,49.781,88.710,537F0E72,MA_06_200L,
39FCAA09,MA_06_200L_1,198,18,NA,41.301,91.226,537F0E72,MA_06_200L,
28168DF5,MA_06_200L_1,198,18,NA,46.817,85.228,537F0E72,MA_06_200L,
BE30E9E3,MA_06_200L_1,198,18,NA,57.207,94.483,537F0E72,MA_06_200L,
DA68F902,MA_06_200L_1,198,18,NA,48.232,89.207,537F0E72,MA_06_200L,
6C9F7FB0,MA_06_200L_1,198,18,NA,40.138,89.485,537F0E72,MA_06_200L,
6B934E89,MA_06_200L_1,198,18,NA,50.154,83.164,537F0E72,MA_06_200L,
1C6530A1,MA_06_200L_1,198,18,NA,48.582,88.464,537F0E72,MA_06_200L,
3FC82F13,MA_06_200L_1,198,18,NA,46.140,84.661,537F0E72,MA_06_200L,
9FBC0E47,MA_06_200L_1,198,18,NA,47.591,103.151,537F0E72,MA_06_200L,
DC8A1B5D,MA_06_200L_1,198,18,NA,54.475,95.772,537F0E72,MA_06_200L,
EA6FF0C1,MA_06_200L_2,199,6,NA,49.412,88.898,537F0E72,MA_06_200L,
B8C15C4D,MA_06_200L_2,199,6,NA,50.432,90.340,537F0E72,MA_06_200L,
BF7CFFAB,MA_06_200L_2,199,6,NA,46.722,88.163,537F0E72,MA_06_200L,
79A04685,MA_06_200L_2,199,6,NA,46.931,84.402,537F0E72,MA_06_200L,
26C2EF35,MA_06_200L_2,199,6,NA,47.338,88.406,537F0E72,MA_06_200L,
E6FB1719,MA_06_200L_2,199,6,NA,49.038,85.199,537F0E72,MA_06_200L,
3D3DD01D,MA_06_200L_3,200,7,NA,52.969,81.864,537F0E72,MA_06_200L,
9048F321,MA_06_200L_3,200,7,NA,47.577,93.602,537F0E72,MA_06_200L,
2DDF9E66,MA_06_200L_3,200,7,NA,53.203,82.729,537F0E72,MA_06_200L,
3AD7CA19,MA_06_200L_3,200,7,NA,49.609,84.102,537F0E72,MA_06_200L,
4533E920,MA_06_200L_3,200,7,NA,46.970,89.929,537F0E72,MA_06_200L,
8A152091,MA_06_200L_3,200,7,NA,42.956,81.058,537F0E72,MA_06_200L,
C0A94094,MA_06_200L_3,200,7,NA,46.564,87.656,537F0E72,MA_06_200L,
F06A08EF,MA_06_200L_4,201,11,NA,52.160,81.583,537F0E72,MA_06_200L,
B9F248E4,MA_06_200L_4,201,11,NA,52.254,91.745,537F0E72,MA_06_200L,
6A48C8A5,MA_06_200L_4,201,11,NA,51.486,89.337,537F0E72,MA_06_200L,
09AA96B9,MA_06_200L_4,201,11,NA,48.385,84.783,537F0E72,MA_06_200L,
21EEF5DD,MA_06_200L_4,201,11,NA,47.368,85.611,537F0E72,MA_06_200L,
4089BAD1,MA_06_200L_4,201,11,NA,47.433,85.134,537F0E72,MA_06_200L,
39470A59,MA_06_200L_4,201,11,NA,52.049,86.034,537F0E72,MA_06_200L,
963120C7,MA_06_200L_4,201,11,NA,47.382,91.445,537F0E72,MA_06_200L,
3480B483,MA_06_200L_4,201,11,NA,47.707,90.365,537F0E72,MA_06_200L,
7E47A0AC,MA_06_200L_4,201,11,NA,47.938,85.437,537F0E72,MA_06_200L,
FBA767D5,MA_06_200L_5,202,22,NA,44.472,93.536,537F0E72,MA_06_200L,
325FEFA1,MA_06_200L_5,202,22,NA,53.233,86.290,537F0E72,MA_06_200L,
07F2F04C,MA_06_200L_5,202,22,NA,52.850,98.078,537F0E72,MA_06_200L,
07554A2B,MA_06_200L_5,202,22,NA,45.409,88.844,537F0E72,MA_06_200L,
FB0611DF,MA_06_200L_5,202,22,NA,49.801,84.402,537F0E72,MA_06_200L,
999C0431,MA_06_200L_5,202,22,NA,52.201,88.638,537F0E72,MA_06_200L,
BF0B6F2B,MA_06_200L_5,202,22,NA,43.367,83.142,537F0E72,MA_06_200L,
63B9DD83,MA_06_200L_5,202,22,NA,49.930,92.419,537F0E72,MA_06_200L,
16E144BA,MA_06_200L_5,202,22,NA,44.700,83.834,537F0E72,MA_06_200L,
F6F44122,MA_06_200L_5,202,22,NA,52.135,91.224,537F0E72,MA_06_200L,
A988B669,MA_06_200L_5,202,22,NA,49.754,89.799,537F0E72,MA_06_200L,
FE80D184,MA_06_200L_5,202,22,NA,46.266,93.505,537F0E72,MA_06_200L,
8C15B518,MA_06_200L_5,202,22,NA,46.898,85.021,537F0E72,MA_06_200L,
4366EA5C,MA_06_200L_5,202,22,NA,45.032,78.003,537F0E72,MA_06_200L,
D5A8C084,MA_06_200L_5,202,22,NA,58.099,90.128,537F0E72,MA_06_200L,
C906F400,MA_06_200L_5,202,22,NA,53.534,86.254,537F0E72,MA_06_200L,
21CC0BAC,MA_06_200L_5,202,22,NA,51.422,92.463,537F0E72,MA_06_200L,
AA26B601,MA_06_200L_5,202,22,NA,49.314,88.964,537F0E72,MA_06_200L,
1321C0E4,MA_06_200L_5,202,22,NA,47.519,95.708,537F0E72,MA_06_200L,
DAB003B8,MA_06_200L_5,202,22,NA,51.158,93.243,537F0E72,MA_06_200L,
F2E97284,MA_06_200L_5,202,22,NA,49.338,88.628,537F0E72,MA_06_200L,
3D416D17,MA_06_200L_5,202,22,NA,53.194,81.996,537F0E72,MA_06_200L,
BDBEF6A2,MA_06_200L_6,203,11,NA,53.957,84.519,537F0E72,MA_06_200L,
5B86D725,MA_06_200L_6,203,11,NA,53.363,102.139,537F0E72,MA_06_200L,
1B55316F,MA_06_200L_6,203,11,NA,52.948,96.362,537F0E72,MA_06_200L,
6F4A1B1F,MA_06_200L_6,203,11,NA,48.286,82.427,537F0E72,MA_06_200L,
7A1394B5,MA_06_200L_6,203,11,NA,49.196,89.659,537F0E72,MA_06_200L,
968A176F,MA_06_200L_6,203,11,NA,48.764,86.648,537F0E72,MA_06_200L,
68A55913,MA_06_200L_6,203,11,NA,44.016,82.693,537F0E72,MA_06_200L,
F8E8D02E,MA_06_200L_6,203,11,NA,42.186,80.961,537F0E72,MA_06_200L,
2AF5B24A,MA_06_200L_6,203,11,NA,45.447,88.959,537F0E72,MA_06_200L,
26A78716,MA_06_200L_6,203,11,NA,54.076,84.231,537F0E72,MA_06_200L,
CE048254,MA_06_200L_6,203,11,NA,50.352,86.228,D9963C89,MA_06_200L,
0B71EF56,WV_06_60L_1,209,5,NA,50.082,88.801,D9963C89,WV_06_60L,
CAB35318,WV_06_60L_1,209,5,NA,53.739,85.705,D9963C89,WV_06_60L,
CFA7DB70,WV_06_60L_1,209,5,NA,50.433,82.764,D9963C89,WV_06_60L,
C36297C6,WV_06_60L_1,209,5,NA,57.008,93.943,D9963C89,WV_06_60L,
F3E71175,WV_06_60L_1,209,5,NA,49.338,83.073,D9963C89,WV_06_60L,
7F337929,WV_06_60L_2,210,5,NA,49.537,74.983,D9963C89,WV_06_60L,
BA8D2398,WV_06_60L_2,210,5,NA,53.736,87.192,D9963C89,WV_06_60L,
E842B418,WV_06_60L_2,210,5,NA,41.387,72.688,D9963C89,WV_06_60L,
9C0373E5,WV_06_60L_2,210,5,NA,52.912,89.197,D9963C89,WV_06_60L,
34754A44,WV_06_60L_2,210,5,NA,48.724,96.780,D9963C89,WV_06_60L,
7B25C394,WV_06_60L_3,211,8,NA,53.233,81.299,D9963C89,WV_06_60L,
3AB80DB9,WV_06_60L_3,211,8,NA,54.730,83.203,D9963C89,WV_06_60L,
A935F993,WV_06_60L_3,211,8,NA,62.453,84.408,D9963C89,WV_06_60L,
451F4526,WV_06_60L_3,211,8,NA,49.296,79.306,D9963C89,WV_06_60L,
7AD5FA2B,WV_06_60L_3,211,8,NA,51.096,88.887,D9963C89,WV_06_60L,
F363F3C1,WV_06_60L_3,211,8,NA,51.532,90.102,D9963C89,WV_06_60L,
53AABC0F,WV_06_60L_3,211,8,NA,45.295,83.545,D9963C89,WV_06_60L,
3D10841E,WV_06_60L_3,211,8,NA,49.739,76.924,D9963C89,WV_06_60L,
22D9FAE2,WV_06_60L_4,212,11,NA,54.494,72.951,D9963C89,WV_06_60L,
9F86DA73,WV_06_60L_4,212,11,NA,59.514,93.357,D9963C89,WV_06_60L,
71C62B30,WV_06_60L_4,212,11,NA,53.319,85.060,D9963C89,WV_06_60L,
8E2613D8,WV_06_60L_4,212,11,NA,49.795,90.370,D9963C89,WV_06_60L,
66829627,WV_06_60L_4,212,11,NA,53.001,84.100,D9963C89,WV_06_60L,
627676C5,WV_06_60L_4,212,11,NA,48.777,80.395,D9963C89,WV_06_60L,
9EB3BE25,WV_06_60L_4,212,11,NA,42.554,82.853,D9963C89,WV_06_60L,
23A65659,WV_06_60L_4,212,11,NA,46.653,87.003,D9963C89,WV_06_60L,
1C2E71CB,WV_06_60L_4,212,11,NA,57.754,86.156,D9963C89,WV_06_60L,
600AED43,WV_06_60L_4,212,11,NA,54.532,91.107,D9963C89,WV_06_60L,
D4EA333C,WV_06_60L_4,212,11,NA,49.730,82.741,D9963C89,WV_06_60L,
1D0477DE,WV_06_60L_5,213,8,NA,61.901,95.605,D9963C89,WV_06_60L,
EA01D1B4,WV_06_60L_5,213,8,NA,50.946,84.223,D9963C89,WV_06_60L,
31D50BA3,WV_06_60L_5,213,8,NA,53.430,89.460,D9963C89,WV_06_60L,
4FC761B3,WV_06_60L_5,213,8,NA,43.326,78.121,D9963C89,WV_06_60L,
9CEDF3BA,WV_06_60L_5,213,8,NA,50.321,81.004,D9963C89,WV_06_60L,
699EEFB2,WV_06_60L_5,213,8,NA,41.216,85.794,D9963C89,WV_06_60L,
F12F96DF,WV_06_60L_5,213,8,NA,48.259,88.384,D9963C89,WV_06_60L,
09A598AB,WV_06_60L_6,214,19,NA,48.244,89.261,D9963C89,WV_06_60L,
85D427C8,WV_06_60L_6,214,19,NA,53.561,87.279,D9963C89,WV_06_60L,
8C60E4FF,WV_06_60L_6,214,19,NA,51.984,90.936,D9963C89,WV_06_60L,
D07DA798,WV_06_60L_6,214,19,NA,55.353,90.277,D9963C89,WV_06_60L,
B60C90F8,WV_06_60L_6,214,19,NA,59.296,88.653,D9963C89,WV_06_60L,
3163FABA,WV_06_60L_6,214,19,NA,51.751,83.339,D9963C89,WV_06_60L,
37DB218F,WV_06_60L_6,214,19,NA,48.774,89.489,D9963C89,WV_06_60L,
762816F2,WV_06_60L_6,214,19,NA,58.027,80.538,D9963C89,WV_06_60L,
A9DFECE9,WV_06_60L_6,214,19,NA,55.040,82.739,D9963C89,WV_06_60L,
AC9D8E6E,WV_06_60L_6,214,19,NA,53.359,84.769,D9963C89,WV_06_60L,
889F7657,WV_06_60L_6,214,19,NA,49.432,80.597,D9963C89,WV_06_60L,
4C2BF9BD,WV_06_60L_6,214,19,NA,43.883,87.002,D9963C89,WV_06_60L,
BDAD48B0,WV_06_60L_6,214,19,NA,52.055,84.121,D9963C89,WV_06_60L,
C67E0667,WV_06_60L_6,214,19,NA,52.342,83.083,D9963C89,WV_06_60L,
278CAB77,WV_06_60L_6,214,19,NA,49.632,83.232,D9963C89,WV_06_60L,
BF4C2E35,WV_06_60L_6,214,19,NA,51.889,78.226,D9963C89,WV_06_60L,
D87BDB4D,WV_06_60L_6,214,19,NA,48.211,86.320,D9963C89,WV_06_60L,
4B6D5A84,WV_06_60L_6,214,19,NA,50.977,76.561,D9963C89,WV_06_60L,
A427AA6B,WV_06_60L_7,215,16,NA,50.419,81.794,D9963C89,WV_06_60L,
F937F80F,WV_06_60L_7,215,16,NA,49.414,101.539,D9963C89,WV_06_60L,
7BBFA77E,WV_06_60L_7,215,16,NA,43.727,82.072,D9963C89,WV_06_60L,
1BE23DA4,WV_06_60L_7,215,16,NA,42.119,99.176,D9963C89,WV_06_60L,
D4C1368B,WV_06_60L_7,215,16,NA,61.311,88.717,D9963C89,WV_06_60L,
F938AD19,WV_06_60L_7,215,16,NA,47.899,84.841,D9963C89,WV_06_60L,
5B523A6C,WV_06_60L_7,215,16,NA,64.537,82.532,D9963C89,WV_06_60L,
68EE0FE0,WV_06_60L_7,215,16,NA,48.700,83.455,D9963C89,WV_06_60L,
D36A344C,WV_06_60L_7,215,16,NA,48.129,99.715,D9963C89,WV_06_60L,
0F3871CF,WV_06_60L_7,215,16,NA,55.455,74.729,D9963C89,WV_06_60L,
C692FE67,WV_06_60L_7,215,16,NA,56.852,86.333,D9963C89,WV_06_60L,
45A2E439,WV_06_60L_7,215,16,NA,50.586,87.418,D9963C89,WV_06_60L,
4CF88361,WV_06_60L_7,215,16,NA,53.430,79.070,D9963C89,WV_06_60L,
A5340537,WV_06_60L_7,215,16,NA,52.254,84.084,D9963C89,WV_06_60L,
6A1119EB,WV_06_60L_8,216,15,NA,58.929,85.950,D9963C89,WV_06_60L,
E885956A,WV_06_60L_8,216,15,NA,56.849,89.361,D9963C89,WV_06_60L,
7D9E657A,WV_06_60L_8,216,15,NA,56.809,95.004,D9963C89,WV_06_60L,
F3699DE9,WV_06_60L_8,216,15,NA,45.018,92.578,D9963C89,WV_06_60L,
BB60E0BB,WV_06_60L_8,216,15,NA,49.545,83.398,D9963C89,WV_06_60L,
6C7DE987,WV_06_60L_8,216,15,NA,44.572,88.201,D9963C89,WV_06_60L,
64D6780F,WV_06_60L_8,216,15,NA,53.834,76.830,D9963C89,WV_06_60L,
B3D6D6F7,WV_06_60L_8,216,15,NA,43.168,100.807,D9963C89,WV_06_60L,
32FED421,WV_06_60L_8,216,15,NA,41.516,96.524,D9963C89,WV_06_60L,
9CF6C712,WV_06_60L_8,216,15,NA,55.131,92.311,D9963C89,WV_06_60L,
70A63CC2,WV_06_60L_8,216,15,NA,54.224,91.312,D9963C89,WV_06_60L,
29D7AB9E,WV_06_60L_8,216,15,NA,48.532,85.976,D9963C89,WV_06_60L,
526233CD,WV_06_60L_8,216,15,NA,47.170,90.584,D9963C89,WV_06_60L,
5D20799F,WV_06_60L_8,216,15,NA,55.680,80.115,D9963C89,WV_06_60L,
1E793158,WV_06_60L_8,216,15,NA,57.754,78.009,25EE160D,WV_06_60L,
DAF88447,WV_06_200L_1,220,23,NA,58.539,92.281,25EE160D,WV_06_200L,
56A11E34,WV_06_200L_1,220,23,NA,59.962,83.522,25EE160D,WV_06_200L,
86870548,WV_06_200L_1,220,23,NA,50.044,85.509,25EE160D,WV_06_200L,
D616780F,WV_06_200L_1,220,23,NA,70.517,94.068,25EE160D,WV_06_200L,
264D52C3,WV_06_200L_1,220,23,NA,45.384,86.436,25EE160D,WV_06_200L,
62483FE7,WV_06_200L_1,220,23,NA,44.114,89.764,25EE160D,WV_06_200L,
AF6E8CB3,WV_06_200L_1,220,23,NA,34.400,86.027,25EE160D,WV_06_200L,
917311F4,WV_06_200L_1,220,23,NA,50.581,90.918,25EE160D,WV_06_200L,
7FDFBF20,WV_06_200L_1,220,23,NA,49.305,86.587,25EE160D,WV_06_200L,
DB481635,WV_06_200L_1,220,23,NA,50.107,99.120,25EE160D,WV_06_200L,
25A7C3D6,WV_06_200L_1,220,23,NA,58.136,93.342,25EE160D,WV_06_200L,
BA62A3E9,WV_06_200L_1,220,23,NA,52.118,94.411,25EE160D,WV_06_200L,
76066304,WV_06_200L_1,220,23,NA,54.842,82.321,25EE160D,WV_06_200L,
B419BE0A,WV_06_200L_1,220,23,NA,49.902,83.553,25EE160D,WV_06_200L,
8ECE76D8,WV_06_200L_1,220,23,NA,48.449,89.723,25EE160D,WV_06_200L,
0568D299,WV_06_200L_1,220,23,NA,57.349,83.438,25EE160D,WV_06_200L,
CEB718E7,WV_06_200L_1,220,23,NA,62.989,98.888,25EE160D,WV_06_200L,
597D55FB,WV_06_200L_1,220,23,NA,46.203,95.172,25EE160D,WV_06_200L,
0B241BDD,WV_06_200L_1,220,23,NA,59.532,88.707,25EE160D,WV_06_200L,
F72D298E,WV_06_200L_1,220,23,NA,49.625,93.276,25EE160D,WV_06_200L,
FB2654C3,WV_06_200L_1,220,23,NA,47.233,95.353,25EE160D,WV_06_200L,
0873EB80,WV_06_200L_1,220,23,NA,48.397,107.233,25EE160D,WV_06_200L,
6C787906,WV_06_200L_2,221,15,NA,46.409,79.369,25EE160D,WV_06_200L,
30539323,WV_06_200L_2,221,15,NA,51.552,91.872,25EE160D,WV_06_200L,
D8459435,WV_06_200L_2,221,15,NA,54.549,102.485,25EE160D,WV_06_200L,
6257001E,WV_06_200L_2,221,15,NA,55.798,83.232,25EE160D,WV_06_200L,
0ED2597F,WV_06_200L_2,221,15,NA,47.147,95.147,25EE160D,WV_06_200L,
91BB61C3,WV_06_200L_2,221,15,NA,48.234,91.237,25EE160D,WV_06_200L,
32F2D82D,WV_06_200L_2,221,15,NA,45.628,93.412,25EE160D,WV_06_200L,
2F2F966C,WV_06_200L_2,221,15,NA,53.342,95.125,25EE160D,WV_06_200L,
24CA500E,WV_06_200L_2,221,15,NA,52.476,86.731,25EE160D,WV_06_200L,
C966E8D0,WV_06_200L_2,221,15,NA,50.117,90.271,25EE160D,WV_06_200L,
CEEB3306,WV_06_200L_2,221,15,NA,43.613,84.043,25EE160D,WV_06_200L,
60AED302,WV_06_200L_2,221,15,NA,66.194,96.433,25EE160D,WV_06_200L,
D5C98E1F,WV_06_200L_2,221,15,NA,48.415,88.107,25EE160D,WV_06_200L,
DE8DA3F5,WV_06_200L_2,221,15,NA,58.505,84.962,25EE160D,WV_06_200L,
BFD26587,WV_06_200L_2,221,15,NA,53.131,93.844,25EE160D,WV_06_200L,
926A2F0A,WV_06_200L_3,222,13,NA,54.759,92.351,25EE160D,WV_06_200L,
609EC54E,WV_06_200L_3,222,13,NA,59.094,89.787,25EE160D,WV_06_200L,
E19AEFA0,WV_06_200L_3,222,13,NA,59.140,87.701,25EE160D,WV_06_200L,
BBE188EF,WV_06_200L_3,222,13,NA,52.897,85.389,25EE160D,WV_06_200L,
763D36A2,WV_06_200L_3,222,13,NA,46.923,88.877,25EE160D,WV_06_200L,
911B1EC8,WV_06_200L_3,222,13,NA,47.656,93.813,25EE160D,WV_06_200L,
FB1B53D9,WV_06_200L_3,222,13,NA,43.211,97.181,25EE160D,WV_06_200L,
B00ECE18,WV_06_200L_3,222,13,NA,51.117,92.123,25EE160D,WV_06_200L,
D5F2D959,WV_06_200L_3,222,13,NA,55.229,95.391,25EE160D,WV_06_200L,
3BA93E26,WV_06_200L_3,222,13,NA,52.582,92.543,25EE160D,WV_06_200L,
B2DA59AE,WV_06_200L_3,222,13,NA,49.844,85.621,25EE160D,WV_06_200L,
45C0487A,WV_06_200L_3,222,13,NA,55.963,83.368,25EE160D,WV_06_200L,
15984C6D,WV_06_200L_3,222,13,NA,51.243,96.493,25EE160D,WV_06_200L,
1E105565,WV_06_200L_4,223,15,NA,43.935,96.175,25EE160D,WV_06_200L,
6EB2F557,WV_06_200L_4,223,15,NA,53.641,88.066,25EE160D,WV_06_200L,
3A5BCAA4,WV_06_200L_4,223,15,NA,54.689,97.601,25EE160D,WV_06_200L,
6C1B7996,WV_06_200L_4,223,15,NA,53.174,94.667,25EE160D,WV_06_200L,
78D54BB5,WV_06_200L_4,223,15,NA,48.069,93.933,25EE160D,WV_06_200L,
D6D47F24,WV_06_200L_4,223,15,NA,43.665,87.134,25EE160D,WV_06_200L,
6145D471,WV_06_200L_4,223,15,NA,49.443,86.341,25EE160D,WV_06_200L,
5A170116,WV_06_200L_4,223,15,NA,52.911,87.401,25EE160D,WV_06_200L,
F0EBEFA5,WV_06_200L_4,223,15,NA,52.601,89.346,25EE160D,WV_06_200L,
037E3A34,WV_06_200L_4,223,15,NA,45.638,90.060,25EE160D,WV_06_200L,
E9218CFA,WV_06_200L_4,223,15,NA,48.334,83.195,25EE160D,WV_06_200L,
40EDC813,WV_06_200L_4,223,15,NA,50.014,96.723,25EE160D,WV_06_200L,
CDAA3C69,WV_06_200L_5,224,11,NA,50.891,83.367,25EE160D,WV_06_200L,
1.6736E+44,WV_06_200L_5,224,11,NA,50.429,95.974,25EE160D,WV_06_200L,
0563D0CC,WV_06_200L_5,224,11,NA,55.992,91.353,25EE160D,WV_06_200L,
5E981B30,WV_06_200L_5,224,11,NA,44.745,88.271,25EE160D,WV_06_200L,
732FAF12,WV_06_200L_5,224,11,NA,58.170,91.820,25EE160D,WV_06_200L,
28AA113B,WV_06_200L_5,224,11,NA,49.469,91.934,25EE160D,WV_06_200L,
6D8B4E5D,WV_06_200L_5,224,11,NA,48.378,87.808,25EE160D,WV_06_200L,
DCC45E33,WV_06_200L_5,224,11,NA,55.622,81.142,25EE160D,WV_06_200L,
0DB2AA53,WV_06_200L_5,224,11,NA,56.896,93.945,25EE160D,WV_06_200L,
42F5FC82,WV_06_200L_5,224,11,NA,49.854,83.384,25EE160D,WV_06_200L,
3B8FB174,WV_06_200L_5,224,11,NA,46.054,90.712,25EE160D,WV_06_200L,
142D4BE9,WV_06_200L_6,225,8,NA,47.677,95.537,25EE160D,WV_06_200L,
BE65EAAE,WV_06_200L_6,225,8,NA,51.357,97.943,25EE160D,WV_06_200L,
6EB2B93C,WV_06_200L_6,225,8,NA,47.147,81.312,25EE160D,WV_06_200L,
9359E0B3,WV_06_200L_6,225,8,NA,51.453,89.190,25EE160D,WV_06_200L,
9F47C7BD,WV_06_200L_6,225,8,NA,53.518,92.222,25EE160D,WV_06_200L,
3EE80BED,WV_06_200L_6,225,8,NA,54.944,92.649,25EE160D,WV_06_200L,
C9ADD4C1,WV_06_200L_6,225,8,NA,49.529,90.866,49D11266,WV_06_200L,
